scaffold	fragaria_gene	desc_1	desc_2	frac_ident	length	rank	start	end	strand
scf0513135	gene08891	AT2G44800.1_Symbols:__2-oxoglutarate_(2OG)_and_Fe(II)-	 dependent_oxygenase_superfamily_protein_chr2:18466820- 18468551_FORWARD_LENGTH=1258	0.409090909090909	66	1	827	1024	1	
scf0513135	gene08891	AT4G21200.1_Symbols:_ATGA2OX8,	 _GA2OX8_gibberellin_2-oxidase_8_chr4:11302685- 11306601_FORWARD_LENGTH=1083	0.416666666666667	60	4	666	845	-1	
scf0513135	gene08891	AT3G21420.1_Symbols:__2-oxoglutarate_(2OG)_and_Fe(II)-	 dependent_oxygenase_superfamily_protein_chr3:7541477- 7543518_FORWARD_LENGTH=1494	0.310344827586207	87	5	579	839	-1	
scf0513135	gene08891	AT5G63600.2_Symbols:_FLS5,	 _ATFLS5_flavonol_synthase_5_chr5:25460684- 25462458_REVERSE_LENGTH=1567	0.327868852459016	61	1	750	932	1	
scf0513135	gene08891	AT1G17020.1_Symbols:_SRG1,	 _ATSRG1_senescence-related_gene_1_chr1:5820206- 5822013_FORWARD_LENGTH=1401	0.28125	64	1	695	886	1	
scf0513135	gene08891	AT4G16330.2_Symbols:__2-oxoglutarate_(2OG)_and_Fe(II)-	 dependent_oxygenase_superfamily_protein_chr4:9226122- 9227953_REVERSE_LENGTH=1310	0.448275862068966	58	1	721	894	1	
scf0513135	gene08891	AT2G44798.2_Symbols:__Potential_natural_antisense_gene,	 _locus_overlaps_with_AT2G44800_chr2:18466808- 18471277_REVERSE_LENGTH=1862	0.409090909090909	66	1	587	784	-1	
scf0513135	gene08891	AT5G43440.2_Symbols:__2-oxoglutarate_(2OG)_and_Fe(II)-	 dependent_oxygenase_superfamily_protein_chr5:17455250- 17456622_REVERSE_LENGTH=1297	0.431372549019608	51	12	641	793	1	
scf0513135	gene08891	AT1G06645.1_Symbols:__2-oxoglutarate_(2OG)_and_Fe(II)-	 dependent_oxygenase_superfamily_protein_chr1:2034156- 2035626_FORWARD_LENGTH=1301	0.355263157894737	76	15	687	914	-1	
scf0513135	gene08891	AT4G10490.1_Symbols:__2-oxoglutarate_(2OG)_and_Fe(II)-	 dependent_oxygenase_superfamily_protein_chr4:6483867- 6485360_FORWARD_LENGTH=1261	0.46551724137931	58	5	639	812	-1	
scf0513135	gene08891	AT1G03410.1_Symbols:_2A6_2-oxoglutarate_(2OG)_and_Fe(II)-	 dependent_oxygenase_superfamily_protein_chr1:844436- 847683_REVERSE_LENGTH=2652	0.376623376623377	77	11	1525	1755	1	
scf0513135	gene08891	AT3G19000.2_Symbols:__2-oxoglutarate_(2OG)_and_Fe(II)-	 dependent_oxygenase_superfamily_protein_chr3:6553564- 6555040_REVERSE_LENGTH=1330	0.412371134020619	97	1	516	806	1	
scf0513135	gene08891	AT5G08640.2_Symbols:_FLS1_flavonol_synthase_1_chr5:2803957-	 2805606_FORWARD_LENGTH=1323	0.372881355932203	59	1	662	838	1	
scf0513135	gene08891	AT1G06640.1_Symbols:__2-oxoglutarate_(2OG)_and_Fe(II)-	 dependent_oxygenase_superfamily_protein_chr1:2032338- 2034018_FORWARD_LENGTH=1381	0.305555555555556	72	14	663	878	-1	
scf0513135	gene08891	AT1G06650.1_Symbols:__2-oxoglutarate_(2OG)_and_Fe(II)-	 dependent_oxygenase_superfamily_protein_chr1:2035884- 2037363_FORWARD_LENGTH=1286	0.337837837837838	74	14	648	869	-1	
scf0513135	gene08891	AT2G25450.1_Symbols:__2-oxoglutarate_(2OG)_and_Fe(II)-	 dependent_oxygenase_superfamily_protein_chr2:10829916- 10831655_REVERSE_LENGTH=1542	0.268965517241379	145	8	483	917	-1	
scf0513135	gene08891	AT4G22880.1_Symbols:_LDOX,_TDS4,_TT18,	 _ANS_leucoanthocyanidin_dioxygenase_chr4:12004768- 12006209_REVERSE_LENGTH=1257	0.409090909090909	66	1	692	889	1	
scf0513135	gene08891	AT3G61400.1_Symbols:__2-oxoglutarate_(2OG)_and_Fe(II)-	 dependent_oxygenase_superfamily_protein_chr3:22718956- 22720397_FORWARD_LENGTH=1113	0.5	54	7	624	785	-1	
scf0513135	gene08891	AT1G77080.2_Symbols:_MAF1,_FLM,	 _AGL27_K-box_region_and_MADS- box_transcription_factor_family_protein__chr1:28955637- 28960096_FORWARD_LENGTH=872	0.365384615384615	52	1	468	623	-1	
scf0513135	gene08891	AT3G12900.1_Symbols:__2-oxoglutarate_(2OG)_and_Fe(II)-	 dependent_oxygenase_superfamily_protein_chr3:4104576- 4106112_FORWARD_LENGTH=1074	0.333333333333333	84	4	498	749	-1	
scf0513135	gene08891	AT5G63600.1_Symbols:_FLS5,	 _ATFLS5_flavonol_synthase_5_chr5:25460820- 25462458_REVERSE_LENGTH=1428	0.327868852459016	61	1	750	932	1	
scf0513135	gene08891	AT5G43450.1_Symbols:__2-oxoglutarate_(2OG)_and_Fe(II)-	 dependent_oxygenase_superfamily_protein_chr5:17457125- 17458797_REVERSE_LENGTH=1368	0.431034482758621	58	11	733	906	-1	
scf0513135	gene08891	AT5G43440.1_Symbols:__2-oxoglutarate_(2OG)_and_Fe(II)-	 dependent_oxygenase_superfamily_protein_chr5:17455233- 17456657_REVERSE_LENGTH=1270	0.431372549019608	51	12	676	828	1	
scf0513135	gene08891	AT3G51238.1_Symbols:__other_RNA_chr3:19025110-	 19026779_REVERSE_LENGTH=1670	0.419354838709677	93	1	562	840	-1	
scf0513135	gene08891	AT2G30840.1_Symbols:__2-oxoglutarate_(2OG)_and_Fe(II)-	 dependent_oxygenase_superfamily_protein_chr2:13135430- 13136849_REVERSE_LENGTH=1256	0.315436241610738	149	10	398	844	-1	
scf0513135	gene08891	AT1G03400.1_Symbols:__2-oxoglutarate_(2OG)_and_Fe(II)-	 dependent_oxygenase_superfamily_protein_chr1:842747- 844190_REVERSE_LENGTH=1236	0.312977099236641	131	7	444	836	-1	
scf0513135	gene08891	AT1G06640.3_Symbols:__2-oxoglutarate_(2OG)_and_Fe(II)-	 dependent_oxygenase_superfamily_protein_chr1:2032338- 2033910_FORWARD_LENGTH=1272	0.3	70	14	663	872	-1	
scf0513135	gene08891	AT3G19000.1_Symbols:__2-oxoglutarate_(2OG)_and_Fe(II)-	 dependent_oxygenase_superfamily_protein_chr3:6553529- 6555147_REVERSE_LENGTH=1358	0.412371134020619	97	1	623	913	1	
scf0513135	gene08891	AT4G10500.1_Symbols:__2-oxoglutarate_(2OG)_and_Fe(II)-	 dependent_oxygenase_superfamily_protein_chr4:6491017- 6492476_FORWARD_LENGTH=1256	0.413793103448276	58	5	684	857	-1	
scf0513135	gene08891	AT1G77080.4_Symbols:_MAF1,_FLM,	 _AGL27_K-box_region_and_MADS- box_transcription_factor_family_protein__chr1:28955637- 28960096_FORWARD_LENGTH=884	0.365384615384615	52	1	480	635	-1	
scf0513135	gene08891	AT1G06640.2_Symbols:__2-oxoglutarate_(2OG)_and_Fe(II)-	 dependent_oxygenase_superfamily_protein_chr1:2032338- 2034014_FORWARD_LENGTH=1506	0.32	75	15	663	887	-1	
scf0513135	gene08891	AT1G50960.1_Symbols:_ATGA2OX7,	 _GA2OX7_gibberellin_2-oxidase_7_chr1:18889549- 18891719_FORWARD_LENGTH=1011	0.490909090909091	55	1	634	798	1	
scf0513135	gene08891	AT4G22880.2_Symbols:_LDOX,_TDS4,_TT18,	 _ANS_leucoanthocyanidin_dioxygenase_chr4:12004768- 12006209_REVERSE_LENGTH=1247	0.409090909090909	66	1	682	879	1	
scf0513135	gene08891	AT1G06650.2_Symbols:__2-oxoglutarate_(2OG)_and_Fe(II)-	 dependent_oxygenase_superfamily_protein_chr1:2035839- 2037366_FORWARD_LENGTH=1360	0.337837837837838	74	15	693	914	-1	
scf0513135	gene08891	AT2G30830.1_Symbols:__2-oxoglutarate_(2OG)_and_Fe(II)-	 dependent_oxygenase_superfamily_protein_chr2:13132707- 13134284_REVERSE_LENGTH=1077	0.458823529411765	85	7	796	1050	1	
scf0513135	gene08891	AT5G52790.1_Symbols:__CBS_domain-	 containing_protein_with_a_domain_of_unknown_function_(DUF 21)_chr5:21391717-21394359_REVERSE_LENGTH=1558	0.411764705882353	51	1	417	569	1	
scf0513135	gene08891	AT4G25420.1_Symbols:_GA5,_GA20OX1,_AT2301,	 _ATGA20OX1_2-oxoglutarate_(2OG)_and_Fe(II)- dependent_oxygenase_superfamily_protein_chr4:12990884- 12992458_REVERSE_LENGTH=1281	0.313725490196078	102	4	613	918	-1	
scf0513135	gene08891	AT5G59530.1_Symbols:__2-oxoglutarate_(2OG)_and_Fe(II)-	 dependent_oxygenase_superfamily_protein_chr5:23994170- 23995734_REVERSE_LENGTH=1378	0.377358490566038	53	15	675	833	-1	
scf0513135	gene08891	AT3G47190.1_Symbols:__2-oxoglutarate_(2OG)_and_Fe(II)-	 dependent_oxygenase_superfamily_protein_chr3:17374379- 17376054_REVERSE_LENGTH=1152	0.326923076923077	52	1	644	799	1	
scf0513135	gene08891	AT5G63580.1_Symbols:_FLS2,	 _ATFLS2_flavonol_synthase_2_chr5:25454730- 25456476_FORWARD_LENGTH=1137	0.311475409836066	61	1	538	720	1	
scf0513135	gene08891	AT5G43935.1_Symbols:_FLS6,	 _ATFLS6_flavonol_synthase_6_chr5:17682179- 17683446_FORWARD_LENGTH=882	0.327272727272727	55	1	514	678	1	
scf0513135	gene08891	AT5G08640.1_Symbols:_FLS,_ATFLS1,	 _FLS1_flavonol_synthase_1_chr5:2803958- 2805447_FORWARD_LENGTH=1334	0.372881355932203	59	1	661	837	1	
scf0513135	gene08891	AT5G63595.1_Symbols:_FLS4,	 _ATFLS4_flavonol_synthase_4_chr5:25459087- 25460436_REVERSE_LENGTH=1009	0.296296296296296	108	1	364	687	1	
scf0513135	gene08891	AT1G06620.1_Symbols:__2-oxoglutarate_(2OG)_and_Fe(II)-	 dependent_oxygenase_superfamily_protein_chr1:2025601- 2027271_FORWARD_LENGTH=1292	0.370967741935484	62	10	430	615	1	
scf0513135	gene08891	AT5G12470.1_Symbols:__Protein_of_unknown_function_(DUF3411)_chr5:4044	 622-4047436_REVERSE_LENGTH=1635	0.292307692307692	65	1	698	892	-1	
scf0513135	gene08891	AT3G13610.1_Symbols:__2-oxoglutarate_(2OG)_and_Fe(II)-	 dependent_oxygenase_superfamily_protein_chr3:4449374- 4450811_FORWARD_LENGTH=1355	0.490196078431373	51	6	686	838	-1	
scf0513135	gene08891	AT5G24530.1_Symbols:_DMR6_2-oxoglutarate_(2OG)_and_Fe(II)-	 dependent_oxygenase_superfamily_protein_chr5:8378833- 8383401_FORWARD_LENGTH=1404	0.3875	80	1	564	803	1	
scf0513135	gene08891	AT1G55290.1_Symbols:__2-oxoglutarate_(2OG)_and_Fe(II)-	 dependent_oxygenase_superfamily_protein_chr1:20626121- 20627488_REVERSE_LENGTH=1264	0.257142857142857	105	2	374	688	1	
scf0513135	gene08891	AT5G59540.2_Symbols:__2-oxoglutarate_(2OG)_and_Fe(II)-	 dependent_oxygenase_superfamily_protein_chr5:23996073- 23997590_REVERSE_LENGTH=1414	0.392857142857143	56	15	313	480	1	
scf0513135	gene08891	AT5G63590.1_Symbols:_FLS3,	 _ATFLS3_flavonol_synthase_3_chr5:25456993- 25458470_REVERSE_LENGTH=1149	0.389830508474576	59	1	566	742	1	
scf0513135	gene08891	AT1G78550.1_Symbols:__2-oxoglutarate_(2OG)_and_Fe(II)-	 dependent_oxygenase_superfamily_protein_chr1:29544927- 29546487_REVERSE_LENGTH=1302	0.3125	64	1	764	955	1	
scf0513135	gene08891	AT3G60290.1_Symbols:__2-oxoglutarate_(2OG)_and_Fe(II)-	 dependent_oxygenase_superfamily_protein_chr3:22282627- 22284556_FORWARD_LENGTH=1251	0.333333333333333	78	3	518	751	-1	
scf0513135	gene08891	AT5G51810.1_Symbols:_GA20OX2,_AT2353,	 _ATGA20OX2_gibberellin_20_oxidase_2_chr5:21055188- 21056808_REVERSE_LENGTH=1400	0.311475409836066	61	2	744	926	-1	
scf0513135	gene08891	AT3G51240.1_Symbols:_F3H,_TT6,	 _F3'H_flavanone_3-hydroxylase_chr3:19025192- 19026872_FORWARD_LENGTH=1508	0.419354838709677	93	1	659	937	1	
scf0513135	gene08891	AT2G44798.1_Symbols:__other_RNA_chr2:18466464-	 18469295_REVERSE_LENGTH=1057	0.409090909090909	66	1	248	445	-1	
scf0513135	gene08891	AT1G44090.1_Symbols:_ATGA20OX5,	 _GA20OX5_gibberellin_20-oxidase_5_chr1:16760677- 16762486_REVERSE_LENGTH=1158	0.416666666666667	60	4	696	875	-1	
scf0513135	gene08891	AT2G30820.1_Symbols:__unknown_protein;_BEST_Arabidopsis_thaliana_prot	 ein_match_is:_unknown_protein_(TAIR:AT1G06660.1);_Has_353 33_Blast_hits_to_34131_proteins_in_2444_species:_Archae_- _798;_Bacteria_-_22429;_Metazoa_-_974;_Fungi_- _991;_Plants_-_531;_Viruses_-_0;_Other_Eukaryotes_- _9610_(source:_NCBI_BLink)._chr2:13129577- 13132945_FORWARD_LENGTH=1746	0.457142857142857	70	1	1535	1744	-1	
scf0513135	gene08891	AT2G36690.1_Symbols:__2-oxoglutarate_(2OG)_and_Fe(II)-	 dependent_oxygenase_superfamily_protein_chr2:15379694- 15381987_FORWARD_LENGTH=1218	0.423728813559322	59	4	786	962	-1	
scf0513135	gene08891	AT1G04380.1_Symbols:__2-oxoglutarate_(2OG)_and_Fe(II)-	 dependent_oxygenase_superfamily_protein_chr1:1176921- 1178407_REVERSE_LENGTH=1282	0.349206349206349	63	10	840	1028	-1	
scf0513135	gene08891	AT1G60980.1_Symbols:_ATGA20OX4,	 _GA20OX4_gibberellin_20-oxidase_4_chr1:22452573- 22454140_FORWARD_LENGTH=1131	0.426229508196721	61	3	687	869	-1	
scf0513135	gene09490	AT3G27640.1_Symbols:__Transducin/WD40_repeat-	 like_superfamily_protein_chr3:10232248- 10235621_FORWARD_LENGTH=1821	0.294117647058824	51	1	393	545	1	
scf0513135	gene09490	AT1G27840.3_Symbols:_ATCSA-1_Transducin/WD40_repeat-	 like_superfamily_protein_chr1:9693008- 9696364_REVERSE_LENGTH=1787	0.321428571428571	56	1	339	506	1	
scf0513135	gene09490	AT5G42870.2_Symbols:_PAH2_phosphatidic_acid_phosphohydrolase_2_chr5:1	 7185478-17189943_REVERSE_LENGTH=3281	0.279411764705882	68	1	1099	1302	-1	
scf0513135	gene09490	AT5G42870.1_Symbols:_ATPAH2,	 _PAH2_phosphatidic_acid_phosphohydrolase_2_chr5:17185463- 17189681_REVERSE_LENGTH=3049	0.279411764705882	68	1	837	1040	-1	
scf0513135	gene09490	AT3G18950.1_Symbols:__Transducin/WD40_repeat-	 like_superfamily_protein_chr3:6536715- 6538658_FORWARD_LENGTH=1944	0.405405405405405	74	14	821	1042	-1	
scf0513135	gene09490	AT5G50111.1_Symbols:__Pseudogene_of_AT5G50120;_transducin_family_pr	 otein_/_WD-40_repeat_family_protein_chr5:20376311- 20376942_REVERSE_LENGTH=632	0.372549019607843	51	3	25	177	1	
scf0513135	gene09490	AT1G27840.1_Symbols:_ATCSA-1_Transducin/WD40_repeat-	 like_superfamily_protein_chr1:9693008- 9696412_REVERSE_LENGTH=1832	0.321428571428571	56	1	387	554	1	
scf0513135	gene09490	AT2G02148.1_Symbols:__unknown_protein._chr2:547215-	 549616_REVERSE_LENGTH=1576	0.288461538461538	52	1	1022	1177	1	
scf0513135	gene09490	AT1G49450.1_Symbols:__Transducin/WD40_repeat-	 like_superfamily_protein_chr1:18305541- 18307557_FORWARD_LENGTH=2017	0.347826086956522	92	14	764	1039	-1	
scf0513135	gene09490	AT5G50120.1_Symbols:__Transducin/WD40_repeat-	 like_superfamily_protein_chr5:20382615- 20383874_REVERSE_LENGTH=1260	0.389830508474576	59	19	458	634	-1	
scf0513135	gene09490	AT1G24530.1_Symbols:__Transducin/WD40_repeat-	 like_superfamily_protein_chr1:8693227- 8694705_FORWARD_LENGTH=1479	0.415094339622642	53	10	889	1047	-1	
scf0513135	gene09490	AT1G24130.1_Symbols:__Transducin/WD40_repeat-	 like_superfamily_protein_chr1:8534183- 8535430_REVERSE_LENGTH=1248	0.431372549019608	51	18	533	685	1	
scf0513135	gene09490	AT3G50390.1_Symbols:__Transducin/WD40_repeat-	 like_superfamily_protein_chr3:18702074- 18703619_FORWARD_LENGTH=1546	0.298701298701299	77	7	271	501	1	
scf0513135	gene09490	AT4G25440.1_Symbols:_ZFWD1_zinc_finger_WD40_repeat_protein_1_chr4:130	 06727-13009608_REVERSE_LENGTH=1799	0.310344827586207	58	1	829	1002	1	
scf0513135	gene09490	AT4G34380.1_Symbols:__Transducin/WD40_repeat-	 like_superfamily_protein_chr4:16438524- 16440641_FORWARD_LENGTH=2118	0.317460317460317	63	13	1422	1610	1	
scf0513135	gene09490	AT2G26490.1_Symbols:__Transducin/WD40_repeat-	 like_superfamily_protein_chr2:11267942- 11269623_FORWARD_LENGTH=1682	0.316666666666667	60	8	1086	1265	-1	
scf0513135	gene09490	AT1G47610.1_Symbols:__Transducin/WD40_repeat-	 like_superfamily_protein_chr1:17504783- 17505964_FORWARD_LENGTH=1182	0.381818181818182	55	19	402	566	-1	
scf0513135	gene09490	AT4G29380.1_Symbols:__protein_kinase_family_protein_/_WD-	 40_repeat_family_protein_chr4:14458822- 14464859_FORWARD_LENGTH=4652	0.294117647058824	51	1	3226	3378	1	
scf0513135	gene08974	AT1G73390.1_Symbols:__Endosomal_targeting_BRO1-like_domain-	 containing_protein_chr1:27590810- 27594198_REVERSE_LENGTH=1579	0.411764705882353	68	15	466	669	-1	
scf0513135	gene08974	AT5G14020.1_Symbols:__Endosomal_targeting_BRO1-like_domain-	 containing_protein_chr5:4523520- 4525863_REVERSE_LENGTH=1460	0.407894736842105	76	9	550	777	1	
scf0513135	gene08974	AT1G73390.2_Symbols:__Endosomal_targeting_BRO1-like_domain-	 containing_protein_chr1:27590810- 27595110_REVERSE_LENGTH=1753	0.411764705882353	68	15	640	843	-1	
scf0513135	gene08974	AT1G73390.3_Symbols:__Endosomal_targeting_BRO1-like_domain-	 containing_protein_chr1:27590810- 27595142_REVERSE_LENGTH=1781	0.411764705882353	68	15	668	871	-1	
scf0513135	gene08974	AT5G36800.1_Symbols:__unknown_protein;_FUNCTIONS_IN:_molecular_functi	 on_unknown;_INVOLVED_IN:_N- terminal_protein_myristoylation;_LOCATED_IN:_endomembrane _system;_BEST_Arabidopsis_thaliana_protein_match_is:_unkn own_protein_(TAIR:AT5G36710.1);_Has_1807_Blast_hits_to_18 07_proteins_in_277_species:_Archae_-_0;_Bacteria_- _0;_Metazoa_-_736;_Fungi_-_347;_Plants_-_385;_Viruses_- _0;_Other_Eukaryotes_- _339_(source:_NCBI_BLink)._chr5:14484565- 14485409_REVERSE_LENGTH=845	0.345454545454545	55	1	88	252	1	
scf0513135	gene08974	AT1G73390.4_Symbols:__Endosomal_targeting_BRO1-like_domain-	 containing_protein_chr1:27590810- 27595142_REVERSE_LENGTH=1867	0.411764705882353	68	15	668	871	-1	
scf0513135	gene08974	AT5G36710.1_Symbols:__unknown_protein;_FUNCTIONS_IN:_molecular_functi	 on_unknown;_INVOLVED_IN:_biological_process_unknown;_LOCA TED_IN:_endomembrane_system;_BEST_Arabidopsis_thaliana_pr otein_match_is:_unknown_protein_(TAIR:AT5G36800.1);_Has_3 5333_Blast_hits_to_34131_proteins_in_2444_species:_Archae _-_798;_Bacteria_-_22429;_Metazoa_-_974;_Fungi_- _991;_Plants_-_531;_Viruses_-_0;_Other_Eukaryotes_- _9610_(source:_NCBI_BLink)._chr5:14425265- 14426109_REVERSE_LENGTH=845	0.345454545454545	55	1	88	252	1	
scf0513135	gene08974	AT1G17940.1_Symbols:__Endosomal_targeting_BRO1-like_domain-	 containing_protein_chr1:6169341- 6173222_REVERSE_LENGTH=1734	0.505263157894737	95	21	451	735	1	
scf0513135	gene08967	AT1G14370.1_Symbols:_APK2A,	 _PBL2_protein_kinase_2A_chr1:4915576- 4918138_FORWARD_LENGTH=1743	0.350877192982456	57	1	632	802	1	
scf0513135	gene08967	AT2G27060.1_Symbols:__Leucine-	 rich_repeat_protein_kinase_family_protein_chr2:11551041- 11554775_FORWARD_LENGTH=3508	0.442307692307692	52	6	2455	2610	-1	
scf0513135	gene08967	AT1G61550.1_Symbols:__S-	 locus_lectin_protein_kinase_family_protein_chr1:22704198- 22707826_REVERSE_LENGTH=2982	0.380281690140845	71	1	1483	1695	1	
scf0513135	gene08967	AT1G01540.2_Symbols:__Protein_kinase_superfamily_protein_chr1:195780-	 198684_FORWARD_LENGTH=1920	0.339622641509434	53	6	674	832	-1	
scf0513135	gene08967	AT4G27300.1_Symbols:__S-	 locus_lectin_protein_kinase_family_protein_chr4:13669308- 13672348_REVERSE_LENGTH=2448	0.341176470588235	85	1	1516	1770	1	
scf0513135	gene08967	AT4G04570.2_Symbols:_CRK40_cysteine-rich_RLK_(RECEPTOR-	 like_protein_kinase)_40_chr4:2289959- 2292391_FORWARD_LENGTH=1938	0.3625	80	1	1131	1370	1	
scf0513135	gene08967	AT3G02880.1_Symbols:__Leucine-	 rich_repeat_protein_kinase_family_protein_chr3:634653- 637284_FORWARD_LENGTH=2352	0.381818181818182	55	3	1382	1546	1	
scf0513135	gene08967	AT3G42880.1_Symbols:__Leucine-	 rich_repeat_protein_kinase_family_protein_chr3:14954587- 14956577_FORWARD_LENGTH=1902	0.409090909090909	66	6	1086	1283	-1	
scf0513135	gene08967	AT5G15080.1_Symbols:__Protein_kinase_superfamily_protein_chr5:4886114	 -4888788_FORWARD_LENGTH=2015	0.298245614035088	57	1	817	987	1	
scf0513135	gene08967	AT4G02630.1_Symbols:__Protein_kinase_superfamily_protein_chr4:1151613	 -1153356_FORWARD_LENGTH=1744	0.377358490566038	53	7	568	726	-1	
scf0513135	gene08967	AT1G69270.1_Symbols:_RPK1_receptor-	 like_protein_kinase_1_chr1:26040689- 26042702_REVERSE_LENGTH=2014	0.307692307692308	78	1	987	1220	1	
scf0513135	gene08967	AT4G11460.1_Symbols:_CRK30_cysteine-rich_RLK_(RECEPTOR-	 like_protein_kinase)_30_chr4:6964468- 6967093_FORWARD_LENGTH=2103	0.379310344827586	116	1	1054	1401	1	
scf0513135	gene08967	AT3G20190.1_Symbols:__Leucine-	 rich_repeat_protein_kinase_family_protein_chr3:7044943- 7047390_FORWARD_LENGTH=2272	0.2625	80	8	1147	1386	-1	
scf0513135	gene08967	AT5G07280.1_Symbols:_EMS1,	 _EXS_Leucine- rich_repeat_transmembrane_protein_kinase_chr5:2285040- 2288686_FORWARD_LENGTH=3647	0.388888888888889	72	1	2812	3027	1	
scf0513135	gene08967	AT1G60630.1_Symbols:__Leucine-	 rich_repeat_protein_kinase_family_protein_chr1:22334662- 22336908_REVERSE_LENGTH=2174	0.392156862745098	51	8	1191	1343	-1	
scf0513135	gene08967	AT4G04500.1_Symbols:_CRK37_cysteine-rich_RLK_(RECEPTOR-	 like_protein_kinase)_37_chr4:2238411- 2240865_FORWARD_LENGTH=2039	0.373333333333333	75	1	1051	1275	1	
scf0513135	gene08967	AT2G17220.1_Symbols:__Protein_kinase_superfamily_protein_chr2:7487654	 -7490167_REVERSE_LENGTH=1856	0.303571428571429	56	1	745	912	1	
scf0513135	gene08967	AT1G66830.1_Symbols:__Leucine-	 rich_repeat_protein_kinase_family_protein_chr1:24930665- 24932918_REVERSE_LENGTH=2177	0.409090909090909	88	1	1243	1506	1	
scf0513135	gene08967	AT1G69990.1_Symbols:__Leucine-	 rich_repeat_protein_kinase_family_protein_chr1:26360235- 26362010_REVERSE_LENGTH=1776	0.369047619047619	84	1	889	1140	1	
scf0513135	gene08967	AT5G48740.1_Symbols:__Leucine-	 rich_repeat_protein_kinase_family_protein_chr5:19765195- 19769369_REVERSE_LENGTH=2872	0.32183908045977	87	1	1853	2113	1	
scf0513135	gene08967	AT4G11480.1_Symbols:_CRK32_cysteine-rich_RLK_(RECEPTOR-	 like_protein_kinase)_32_chr4:6971408- 6973799_FORWARD_LENGTH=1971	0.375	72	1	979	1194	1	
scf0513135	gene08967	AT1G68400.1_Symbols:__leucine-	 rich_repeat_transmembrane_protein_kinase_family_protein_c hr1:25646039-25648946_REVERSE_LENGTH=2405	0.378787878787879	66	9	1177	1374	1	
scf0513135	gene08967	AT1G61440.1_Symbols:__S-	 locus_lectin_protein_kinase_family_protein_chr1:22669245- 22672323_REVERSE_LENGTH=2379	0.394366197183099	71	1	1450	1662	1	
scf0513135	gene08967	AT5G58300.1_Symbols:__Leucine-	 rich_repeat_protein_kinase_family_protein_chr5:23571879- 23575084_FORWARD_LENGTH=2387	0.35	80	3	1392	1631	1	
scf0513135	gene08967	AT1G11330.1_Symbols:__S-	 locus_lectin_protein_kinase_family_protein_chr1:3810221- 3813607_FORWARD_LENGTH=2865	0.305555555555556	72	1	1733	1948	1	
scf0513135	gene08967	AT5G55830.1_Symbols:__Concanavalin_A-	 like_lectin_protein_kinase_family_protein_chr5:22594655- 22596843_FORWARD_LENGTH=2189	0.32258064516129	62	1	1153	1338	1	
scf0513135	gene08967	AT1G48480.1_Symbols:_RKL1_receptor-like_kinase_1_chr1:17918391-	 17920985_FORWARD_LENGTH=2294	0.431034482758621	58	10	1369	1542	1	
scf0513135	gene08967	AT1G01540.1_Symbols:__Protein_kinase_superfamily_protein_chr1:195812-	 198635_FORWARD_LENGTH=1908	0.339622641509434	53	5	642	800	-1	
