scaffold	fragaria_gene	desc_1	desc_2	frac_ident	length	rank	start	end	strand
scf0513025	gene24365	AT1G31420.1_Symbols:_FEI1_Leucine-	 rich_repeat_protein_kinase_family_protein_chr1:11249618- 11253879_FORWARD_LENGTH=2469	0.301587301587302	63	30	556	744	1	
scf0513025	gene24365	AT2G25790.1_Symbols:__Leucine-rich_receptor-	 like_protein_kinase_family_protein_chr2:11000599- 11004235_FORWARD_LENGTH=3119	0.375	56	77	989	1156	-1	
scf0513025	gene24365	AT5G06940.1_Symbols:__Leucine-rich_repeat_receptor-	 like_protein_kinase_family_protein_chr5:2148078- 2150771_REVERSE_LENGTH=2619	0.256410256410256	78	61	841	1074	1	
scf0513025	gene24365	AT4G22130.1_Symbols:_SRF8_STRUBBELIG-receptor_family_8_chr4:11723513-	 11727673_FORWARD_LENGTH=2674	0.363636363636364	55	16	677	841	1	
scf0513025	gene24365	AT3G23110.1_Symbols:_AtRLP37,	 _RLP37_receptor_like_protein_37_chr3:8222364- 8224871_REVERSE_LENGTH=2508	0.320754716981132	53	63	1314	1472	-1	
scf0513025	gene24365	AT1G71830.1_Symbols:_SERK1,	 _ATSERK1_somatic_embryogenesis_receptor- like_kinase_1_chr1:27018158-27022117_FORWARD_LENGTH=2570	0.280373831775701	107	36	708	1028	-1	
scf0513025	gene24365	AT1G72300.1_Symbols:__Leucine-rich_receptor-	 like_protein_kinase_family_protein_chr1:27217477- 27221123_REVERSE_LENGTH=3647	0.279411764705882	68	67	1891	2094	-1	
scf0513025	gene24365	AT1G51790.1_Symbols:__Leucine-	 rich_repeat_protein_kinase_family_protein_chr1:19206711- 19211417_REVERSE_LENGTH=2960	0.338129496402878	139	5	2018	2434	-1	
scf0513025	gene24365	AT3G17420.1_Symbols:_GPK1_glyoxysomal_protein_kinase_1_chr3:5959212-	 5962179_REVERSE_LENGTH=1915	0.545454545454545	55	1	1012	1176	1	
scf0513025	gene24365	AT1G77280.1_Symbols:__Protein_kinase_protein_with_adenine_nucleotide_	 alpha_hydrolases-like_domain_chr1:29031468- 29035882_REVERSE_LENGTH=2385	0.427350427350427	117	1	1612	1962	1	
scf0513025	gene24365	AT2G28970.1_Symbols:__Leucine-	 rich_repeat_protein_kinase_family_protein_chr2:12443919- 12448163_FORWARD_LENGTH=2361	0.333333333333333	54	19	958	1119	1	
scf0513025	gene24365	AT5G59670.1_Symbols:__Leucine-	 rich_repeat_protein_kinase_family_protein_chr5:24041494- 24045652_FORWARD_LENGTH=2825	0.333333333333333	66	14	1287	1484	1	
scf0513025	gene24365	AT5G56040.1_Symbols:__Leucine-rich_receptor-	 like_protein_kinase_family_protein_chr5:22694878- 22698628_FORWARD_LENGTH=3751	0.263157894736842	76	129	1150	1377	-1	
scf0513025	gene24365	AT5G18500.1_Symbols:__Protein_kinase_superfamily_protein_chr5:6138489	 -6141630_FORWARD_LENGTH=2007	0.381818181818182	55	6	991	1155	-1	
scf0513025	gene24365	AT1G34420.1_Symbols:__leucine-	 rich_repeat_transmembrane_protein_kinase_family_protein_ chr1:12584587-12587570_FORWARD_LENGTH=2901	0.338983050847458	59	79	1131	1307	-1	
scf0513025	gene24365	AT2G14510.1_Symbols:__Leucine-	 rich_repeat_protein_kinase_family_protein_chr2:6171133- 6175052_REVERSE_LENGTH=2607	0.295081967213115	61	15	1246	1428	1	
scf0513025	gene24365	AT1G51820.1_Symbols:__Leucine-	 rich_repeat_protein_kinase_family_protein_chr1:19237407- 19241883_REVERSE_LENGTH=2658	0.364864864864865	74	16	2058	2279	-1	
scf0513025	gene24365	AT5G44700.1_Symbols:_EDA23,	 _GSO2_Leucine- rich_repeat_transmembrane_protein_kinase_chr5:18032864- 18036894_REVERSE_LENGTH=3944	0.294117647058824	102	147	399	704	-1	
scf0513025	gene24365	AT3G23120.1_Symbols:_AtRLP38,	 _RLP38_receptor_like_protein_38_chr3:8227222- 8229576_REVERSE_LENGTH=2355	0.327272727272727	55	52	1849	2013	1	
scf0513025	gene24365	AT3G59110.1_Symbols:__Protein_kinase_superfamily_protein_chr3:2185471	 9-21858204_FORWARD_LENGTH=2417	0.470588235294118	51	6	1400	1552	-1	
scf0513025	gene24365	AT4G08850.1_Symbols:__Leucine-rich_repeat_receptor-	 like_protein_kinase_family_protein_chr4:5636489- 5640636_REVERSE_LENGTH=3482	0.377358490566038	53	110	677	835	-1	
scf0513025	gene24365	AT5G62230.1_Symbols:_ERL1_ERECTA-like_1_chr5:24996234-	 25002340_FORWARD_LENGTH=3310	0.358490566037736	53	93	1444	1602	-1	
scf0513025	gene24365	AT5G25930.1_Symbols:__Protein_kinase_family_protein_with_leucine-	 rich_repeat_domain_chr5:9050794- 9054143_FORWARD_LENGTH=3269	0.323076923076923	65	90	932	1126	-1	
scf0513025	gene24365	AT2G26730.1_Symbols:__Leucine-	 rich_repeat_protein_kinase_family_protein_chr2:11388407- 11391641_FORWARD_LENGTH=2546	0.382352941176471	68	21	470	673	1	
scf0513025	gene24365	AT1G55610.2_Symbols:_BRL1_BRI1_like_chr1:20779874-	 20784017_REVERSE_LENGTH=4033	0.307692307692308	91	82	1984	2256	-1	
scf0513025	gene24365	AT4G29450.1_Symbols:__Leucine-	 rich_repeat_protein_kinase_family_protein_chr4:14478837- 14482626_REVERSE_LENGTH=2592	0.26027397260274	73	8	1267	1485	1	
scf0513025	gene24365	AT2G31880.1_Symbols:_SOBIR1,	 _EVR_Leucine- rich_repeat_protein_kinase_family_protein_chr2:13554894- 13556977_FORWARD_LENGTH=2084	0.327586206896552	58	14	300	473	1	
scf0513025	gene24365	AT4G22130.2_Symbols:_SRF8_STRUBBELIG-receptor_family_8_chr4:11724706-	 11727673_FORWARD_LENGTH=2106	0.363636363636364	55	13	109	273	1	
scf0513025	gene24365	AT1G17240.1_Symbols:_AtRLP2,	 _RLP2_receptor_like_protein_2_chr1:5896416- 5898717_REVERSE_LENGTH=2302	0.3	80	74	1755	1994	-1	
scf0513025	gene24365	AT3G47110.1_Symbols:__Leucine-	 rich_repeat_protein_kinase_family_protein_chr3:17347103- 17350296_REVERSE_LENGTH=3078	0.337837837837838	74	73	507	728	-1	
scf0513025	gene24365	AT3G28450.1_Symbols:__Leucine-	 rich_repeat_protein_kinase_family_protein_chr3:10667262- 10669377_FORWARD_LENGTH=2116	0.289473684210526	76	25	374	601	-1	
scf0513025	gene24365	AT3G05650.1_Symbols:_AtRLP32,	 _RLP32_receptor_like_protein_32_chr3:1645680- 1648573_REVERSE_LENGTH=2894	0.269230769230769	78	63	1203	1436	1	
scf0513025	gene24365	AT4G33430.1_Symbols:_BAK1,_RKS10,_SERK3,_ELG,_ATSERK3,	 _ATBAK1_BRI1-associated_receptor_kinase_chr4:16086402- 16090771_REVERSE_LENGTH=2583	0.258426966292135	89	29	760	1026	-1	
scf0513025	gene24365	AT1G09970.2_Symbols:_LRR_XI-23,	 _RLK7_Leucine-rich_receptor- like_protein_kinase_family_protein_chr1:3252317- 3255654_FORWARD_LENGTH=3251	0.415094339622642	53	86	1144	1302	-1	
scf0513025	gene24365	AT1G29730.1_Symbols:__Leucine-	 rich_repeat_transmembrane_protein_kinase_chr1:10400564- 10405874_REVERSE_LENGTH=3056	0.263157894736842	76	38	477	704	-1	
scf0513025	gene24365	AT1G09970.1_Symbols:_LRR_XI-23,	 _RLK7_Leucine-rich_receptor- like_protein_kinase_family_protein_chr1:3252240- 3255693_FORWARD_LENGTH=3364	0.415094339622642	53	86	1221	1379	-1	
scf0513025	gene24365	AT2G35620.1_Symbols:_FEI2_Leucine-	 rich_repeat_protein_kinase_family_protein_chr2:14960940- 14965359_REVERSE_LENGTH=2263	0.349206349206349	63	36	621	809	-1	
scf0513025	gene24365	AT3G19700.1_Symbols:_IKU2_Leucine-	 rich_repeat_protein_kinase_family_protein_chr3:6843662- 6847275_FORWARD_LENGTH=3460	0.367088607594937	79	77	627	863	-1	
scf0513025	gene24365	AT1G24650.1_Symbols:__Leucine-	 rich_repeat_protein_kinase_family_protein_chr1:8734570- 8737315_FORWARD_LENGTH=2661	0.326923076923077	52	18	1933	2088	-1	
scf0513025	gene24365	AT4G32710.1_Symbols:__Protein_kinase_superfamily_protein_chr4:1578104	 5-15783461_FORWARD_LENGTH=1618	0.423423423423423	111	5	490	822	-1	
scf0513025	gene24365	AT1G67510.1_Symbols:__Leucine-	 rich_repeat_protein_kinase_family_protein_chr1:25297477- 25300184_REVERSE_LENGTH=2160	0.327586206896552	58	30	667	840	1	
scf0513025	gene24365	AT2G15080.1_Symbols:_AtRLP19,	 _RLP19_receptor_like_protein_19_chr2:6533687- 6536995_FORWARD_LENGTH=3206	0.292682926829268	82	83	495	740	-1	
scf0513025	gene24365	AT1G17250.1_Symbols:_AtRLP3,	 _RLP3_receptor_like_protein_3_chr1:5901169- 5903439_REVERSE_LENGTH=2271	0.279411764705882	68	60	1422	1625	-1	
scf0513025	gene24365	AT5G49780.1_Symbols:__Leucine-	 rich_repeat_protein_kinase_family_protein_chr5:20229256- 20233095_FORWARD_LENGTH=2732	0.311475409836066	61	34	741	923	1	
scf0513025	gene24365	AT2G35620.2_Symbols:_FEI2_Leucine-	 rich_repeat_protein_kinase_family_protein_chr2:14961113- 14965497_REVERSE_LENGTH=2205	0.349206349206349	63	37	736	924	-1	
scf0513025	gene24365	AT2G29000.1_Symbols:__Leucine-	 rich_repeat_protein_kinase_family_protein_chr2:12460781- 12465037_FORWARD_LENGTH=2619	0.296296296296296	54	16	1257	1418	-1	
scf0513025	gene24365	AT5G65240.2_Symbols:__Leucine-	 rich_repeat_protein_kinase_family_protein_chr5:26074402- 26077676_REVERSE_LENGTH=2077	0.277227722772277	101	30	254	556	-1	
scf0513025	gene24365	AT3G23750.1_Symbols:__Leucine-	 rich_repeat_protein_kinase_family_protein_chr3:8558332- 8561428_FORWARD_LENGTH=2952	0.315789473684211	57	26	1108	1278	1	
scf0513025	gene24365	AT1G27190.1_Symbols:__Leucine-	 rich_repeat_protein_kinase_family_protein_chr1:9446657- 9448825_REVERSE_LENGTH=2169	0.28	75	27	446	670	1	
scf0513025	gene24365	AT3G05370.1_Symbols:_AtRLP31,	 _RLP31_receptor_like_protein_31_chr3:1536014- 1538719_REVERSE_LENGTH=2706	0.266666666666667	60	51	1336	1515	1	
scf0513025	gene24365	AT2G26330.1_Symbols:_ER,	 _QRP1_Leucine-rich_receptor- like_protein_kinase_family_protein_chr2:11208183- 11213971_REVERSE_LENGTH=3191	0.333333333333333	60	113	886	1065	-1	
scf0513025	gene24365	AT1G07650.1_Symbols:__Leucine-	 rich_repeat_transmembrane_protein_kinase_chr1:2359549- 2366561_REVERSE_LENGTH=3451	0.308823529411765	68	27	558	761	-1	
scf0513025	gene24365	AT3G24550.1_Symbols:_ATPERK1,	 _PERK1_proline_extensin- like_receptor_kinase_1_chr3:8960258- 8963568_FORWARD_LENGTH=2377	0.423529411764706	85	4	1197	1451	-1	
scf0513025	gene24365	AT1G56140.1_Symbols:__Leucine-	 rich_repeat_transmembrane_protein_kinase_chr1:21001574- 21007809_REVERSE_LENGTH=3320	0.321428571428571	84	46	417	668	-1	
scf0513025	gene24365	AT3G02130.1_Symbols:_RPK2,_TOAD2,	 _CLI1_receptor-like_protein_kinase_2_chr3:380726- 384405_FORWARD_LENGTH=3680	0.25974025974026	77	59	1120	1350	1	
scf0513025	gene24365	AT3G24240.1_Symbols:__Leucine-rich_repeat_receptor-	 like_protein_kinase_family_protein_chr3:8780424- 8784368_FORWARD_LENGTH=3771	0.302631578947368	76	172	916	1143	-1	
scf0513025	gene24365	AT3G18810.1_Symbols:__Protein_kinase_superfamily_protein_chr3:6480701	 -6483593_REVERSE_LENGTH=2103	0.486111111111111	72	4	1239	1454	-1	
scf0513025	gene24365	AT5G53890.1_Symbols:_PSKR2,	 _AtPSKR2_phytosylfokine-alpha_receptor_2_chr5:21876861- 21880461_FORWARD_LENGTH=3438	0.345454545454545	55	71	1858	2022	-1	
scf0513025	gene24365	AT1G35710.1_Symbols:__Protein_kinase_family_protein_with_leucine-	 rich_repeat_domain_chr1:13220940- 13224681_FORWARD_LENGTH=3658	0.268292682926829	82	136	1059	1304	-1	
scf0513025	gene24365	AT4G33430.2_Symbols:_BAK1_BRI1-	 associated_receptor_kinase_chr4:16086311- 16090777_REVERSE_LENGTH=2821	0.280701754385965	57	24	718	888	-1	
scf0513025	gene24365	AT5G07180.1_Symbols:_ERL2_ERECTA-like_2_chr5:2227571-	 2233417_REVERSE_LENGTH=3305	0.310344827586207	87	103	1430	1690	-1	
scf0513025	gene24365	AT1G55610.1_Symbols:_BRL1_BRI1_like_chr1:20779874-	 20784017_REVERSE_LENGTH=3925	0.307692307692308	91	82	1876	2148	-1	
scf0513025	gene24365	AT4G03390.1_Symbols:_SRF3_STRUBBELIG-receptor_family_3_chr4:1490465-	 1495103_REVERSE_LENGTH=3250	0.333333333333333	69	21	2245	2451	-1	
scf0513025	gene24365	AT5G62230.2_Symbols:_ERL1_ERECTA-like_1_chr5:24996129-	 25002322_FORWARD_LENGTH=3253	0.259842519685039	127	93	1118	1498	-1	
scf0513025	gene24365	AT5G61480.1_Symbols:_PXY_Leucine-	 rich_repeat_protein_kinase_family_protein_chr5:24724541- 24727842_REVERSE_LENGTH=3126	0.333333333333333	54	85	1369	1530	1	
scf0513025	gene24365	AT1G51850.1_Symbols:__Leucine-	 rich_repeat_protein_kinase_family_protein_chr1:19252847- 19256783_REVERSE_LENGTH=2715	0.34375	64	20	1159	1350	1	
scf0513025	gene24365	AT5G58140.3_Symbols:_PHOT2,	 _NPL1_phototropin_2_chr5:23524604- 23533111_FORWARD_LENGTH=6028	0.32258064516129	93	38	3476	3754	1	
scf0513025	gene24365	AT5G65700.2_Symbols:_BAM1_Leucine-rich_receptor-	 like_protein_kinase_family_protein_chr5:26281711- 26285413_FORWARD_LENGTH=3469	0.320754716981132	53	95	871	1029	-1	
scf0513025	gene24365	AT1G56120.1_Symbols:__Leucine-	 rich_repeat_transmembrane_protein_kinase_chr1:20987288- 20993072_REVERSE_LENGTH=3144	0.384615384615385	52	47	262	417	1	
scf0513025	gene24365	AT3G45860.1_Symbols:_CRK4_cysteine-rich_RLK_(RECEPTOR-	 like_protein_kinase)_4_chr3:16863401- 16866041_REVERSE_LENGTH=2031	0.365079365079365	63	6	1047	1235	-1	
scf0513025	gene24365	AT3G28890.2_Symbols:_AtRLP43,	 _RLP43_receptor_like_protein_43_chr3:10896289- 10898841_REVERSE_LENGTH=2321	0.314814814814815	54	56	471	632	-1	
scf0513025	gene24365	AT5G16000.1_Symbols:_NIK1_NSP-interacting_kinase_1_chr5:5224143-	 5227288_FORWARD_LENGTH=2323	0.461538461538462	65	23	464	658	1	
scf0513025	gene24365	AT4G36180.1_Symbols:__Leucine-rich_receptor-	 like_protein_kinase_family_protein_chr4:17120085- 17123841_REVERSE_LENGTH=3678	0.357142857142857	56	107	1244	1411	-1	
scf0513025	gene24365	AT1G17750.1_Symbols:_PEPR2,	 _AtPEPR2_PEP1_receptor_2_chr1:6106656- 6110120_FORWARD_LENGTH=3379	0.304878048780488	82	129	261	506	-1	
scf0513025	gene24365	AT1G73080.1_Symbols:_PEPR1,	 _ATPEPR1_PEP1_receptor_1_chr1:27484513- 27488201_FORWARD_LENGTH=3552	0.276923076923077	65	128	792	986	-1	
scf0513025	gene24365	AT2G04300.1_Symbols:__Leucine-	 rich_repeat_protein_kinase_family_protein_chr2:1493009- 1497016_FORWARD_LENGTH=2658	0.353846153846154	65	13	1947	2141	-1	
scf0513025	gene24365	AT2G18470.1_Symbols:_PERK4_roline-rich_extensin-	 like_receptor_kinase_4_chr2:8005285- 8008052_REVERSE_LENGTH=2016	0.351351351351351	111	4	1086	1418	-1	
scf0513025	gene24365	AT5G56040.2_Symbols:__Leucine-rich_receptor-	 like_protein_kinase_family_protein_chr5:22694878- 22698628_FORWARD_LENGTH=3663	0.263157894736842	76	129	1150	1377	-1	
scf0513025	gene24365	AT3G46350.1_Symbols:__Leucine-	 rich_repeat_protein_kinase_family_protein_chr3:17036427- 17041680_FORWARD_LENGTH=2616	0.365384615384615	52	9	1171	1326	1	
scf0513025	gene24365	AT1G08590.1_Symbols:__Leucine-rich_receptor-	 like_protein_kinase_family_protein_chr1:2718778- 2722221_FORWARD_LENGTH=3444	0.365384615384615	52	104	927	1082	-1	
scf0513025	gene24365	AT2G41820.1_Symbols:__Leucine-	 rich_repeat_protein_kinase_family_protein_chr2:17446744- 17450071_FORWARD_LENGTH=3256	0.303571428571429	56	76	1723	1890	1	
scf0513025	gene24365	AT3G47090.1_Symbols:__Leucine-	 rich_repeat_protein_kinase_family_protein_chr3:17341512- 17344645_REVERSE_LENGTH=3030	0.269230769230769	78	76	309	542	-1	
scf0513025	gene24365	AT2G01210.1_Symbols:__Leucine-	 rich_repeat_protein_kinase_family_protein_chr2:119441- 121846_REVERSE_LENGTH=2331	0.313725490196078	51	45	505	657	-1	
scf0513025	gene24365	AT3G13380.1_Symbols:_BRL3_BRI1-like_3_chr3:4346557-	 4350923_FORWARD_LENGTH=4274	0.263888888888889	72	92	2113	2328	-1	
scf0513025	gene24365	AT1G07650.2_Symbols:__Leucine-	 rich_repeat_transmembrane_protein_kinase_chr1:2359673- 2366447_REVERSE_LENGTH=3231	0.308823529411765	68	26	462	665	-1	
scf0513025	gene24365	AT2G28960.1_Symbols:__Leucine-	 rich_repeat_protein_kinase_family_protein_chr2:12437914- 12442347_REVERSE_LENGTH=2787	0.296875	64	10	1237	1428	1	
scf0513025	gene24365	AT4G04220.1_Symbols:_AtRLP46,	 _RLP46_receptor_like_protein_46_chr4:2033427- 2035946_FORWARD_LENGTH=2436	0.2875	80	78	561	800	-1	
scf0513025	gene24365	AT1G51800.1_Symbols:__Leucine-	 rich_repeat_protein_kinase_family_protein_chr1:19214148- 19217970_FORWARD_LENGTH=2877	0.321428571428571	56	17	1307	1474	1	
scf0513025	gene24365	AT1G47890.1_Symbols:_AtRLP7,	 _RLP7_receptor_like_protein_7_chr1:17643976- 17647035_FORWARD_LENGTH=3060	0.309090909090909	55	67	930	1094	-1	
scf0513025	gene24365	AT1G23540.1_Symbols:_IGI1,	 _AtPERK12_Protein_kinase_superfamily_protein_chr1:8346827 -8349786_REVERSE_LENGTH=2278	0.4	110	5	1233	1562	-1	
scf0513025	gene24365	AT5G58140.1_Symbols:_PHOT2,	 _NPL1_phototropin_2_chr5:23524487- 23533111_FORWARD_LENGTH=5977	0.32258064516129	93	38	3425	3703	1	
scf0513025	gene24365	AT5G58150.1_Symbols:__Leucine-	 rich_repeat_protein_kinase_family_protein_chr5:23530081- 23532840_REVERSE_LENGTH=2760	0.32258064516129	93	38	2004	2282	-1	
scf0513025	gene24365	AT3G11080.1_Symbols:_AtRLP35,	 _RLP35_receptor_like_protein_35_chr3:3470440- 3473312_FORWARD_LENGTH=2873	0.375	64	68	2315	2506	-1	
scf0513025	gene24365	AT1G29750.1_Symbols:_RKF1_receptor-	 like_kinase_in_flowers_1_chr1:10413881- 10420251_REVERSE_LENGTH=3649	0.290909090909091	55	31	1048	1212	1	
scf0513025	gene24365	AT4G37250.1_Symbols:__Leucine-	 rich_repeat_protein_kinase_family_protein_chr4:17527650- 17530506_REVERSE_LENGTH=2761	0.365079365079365	63	24	520	708	1	
