scaffold	fragaria_gene	desc_1	desc_2	frac_ident	length	rank	start	end	strand
scf0513085	gene29896	AT2G02270.1_Symbols:_ATPP2-B3_pseudogene,	 _F-box_protein_(SKP1_interacting_partner_3-related), _contains_similarity_to_SKP1_interacting_partner_3_GI:10 716951_from_(Arabidopsis_thaliana);_blastp_match_of_37%_ identity_and_4.7e-33_P- value_to_GP|28812128|dbj|BAC64996.1||AP004461_P0443G08.2 0_{Oryza_sativa_(japonica_cultivar-group)}_chr2:598112- 599525_REVERSE_LENGTH=1414	0.528301886792453	53	1	46	204	1	
scf0513085	gene29896	AT1G56240.1_Symbols:_AtPP2-B13,	 _PP2-B13_phloem_protein_2-B13_chr1:21056232- 21057577_REVERSE_LENGTH=1142	0.366197183098592	71	5	429	641	-1	
scf0513085	gene29896	AT2G02330.1_Symbols:__pseudogene,_similar_to_P0443G08.20,	 __blastp_match_of_37%_identity_and_7.2e-16_P- value_to_GP|28812128|dbj|BAC64996.1||AP004461_P0443G08.2 0_{Oryza_sativa_(japonica_cultivar-group)}_chr2:613725- 614592_REVERSE_LENGTH=868	0.377358490566038	53	4	3	161	-1	
scf0513085	gene29896	AT3G61060.1_Symbols:_AtPP2-A13,	 _PP2-A13_phloem_protein_2-A13_chr3:22602919- 22604582_FORWARD_LENGTH=1366	0.301587301587302	63	2	320	508	1	
scf0513085	gene29896	AT2G02230.1_Symbols:_AtPP2-B1,	 _PP2-B1_phloem_protein_2-B1_chr2:590221- 591650_REVERSE_LENGTH=1238	0.328947368421053	76	8	329	556	-1	
scf0513085	gene29896	AT5G24560.1_Symbols:_AtPP2-B12,	 _PP2-B12_phloem_protein_2-B12_chr5:8402205- 8403266_FORWARD_LENGTH=756	0.523255813953488	86	5	186	443	-1	
scf0513085	gene29896	AT5G52120.1_Symbols:_AtPP2-A14,	 _PP2-A14_phloem_protein_2-A14_chr5:21176422- 21180310_REVERSE_LENGTH=1282	0.352941176470588	68	4	473	676	-1	
scf0513085	gene29896	AT2G02240.1_Symbols:_MEE66_F-box_family_protein_chr2:592359-	 593602_REVERSE_LENGTH=963	0.376344086021505	93	7	354	632	1	
scf0513085	gene29918	AT3G24800.1_Symbols:_PRT1_proteolysis_1_chr3:9055509-	 9057998_FORWARD_LENGTH=1580	0.316455696202532	79	12	1004	1240	1	
scf0513085	gene29918	AT5G15130.1_Symbols:_WRKY72,	 _ATWRKY72_WRKY_DNA-binding_protein_72_chr5:4904347- 4907094_FORWARD_LENGTH=1941	0.294117647058824	51	1	1565	1717	1	
scf0513085	gene29918	AT1G16710.1_Symbols:_HAC12_histone_acetyltransferase_of_the_CBP_famil	 y_12_chr1:5714289-5722366_FORWARD_LENGTH=5954	0.307692307692308	52	1	4531	4686	1	
scf0513085	gene29918	AT2G19030.1_Symbols:_RALFL11_ralf-like_11_chr2:8247783-	 8248001_FORWARD_LENGTH=219	0.271186440677966	59	1	16	192	1	
scf0513085	gene29918	AT2G19045.1_Symbols:_RALFL13_RALF-like_13_chr2:8251674-	 8251892_FORWARD_LENGTH=219	0.271186440677966	59	1	16	192	1	
scf0513085	gene29918	AT1G16710.2_Symbols:_HAC12_histone_acetyltransferase_of_the_CBP_famil	 y_12_chr1:5714219-5722614_FORWARD_LENGTH=5783	0.307692307692308	52	1	4498	4653	1	
scf0513085	gene29876	AT3G33160.1_Symbols:__transposable_element_gene_chr3:13974397-	 13976208_FORWARD_LENGTH=1812	0.354838709677419	62	1	363	548	-1	
scf0513085	gene29876	AT3G15470.1_Symbols:__Transducin/WD40_repeat-	 like_superfamily_protein_chr3:5216262- 5220218_REVERSE_LENGTH=3370	0.257575757575758	66	1	2823	3020	-1	
scf0513085	gene29924	AT5G35535.1_Symbols:__transposable_element_gene_chr5:13713460-	 13719312_FORWARD_LENGTH=5853	0.288461538461538	52	1	2049	2204	1	
scf0513085	gene29924	AT5G28545.1_Symbols:__transposable_element_gene_chr5:10547746-	 10553612_REVERSE_LENGTH=5867	0.339285714285714	56	1	2087	2254	1	
scf0513085	gene29924	AT2G15380.1_Symbols:__transposable_element_gene_chr2:6700881-	 6706706_FORWARD_LENGTH=5826	0.3	60	3	5635	5814	1	
scf0513085	gene29924	AT2G06810.1_Symbols:__transposable_element_gene_chr2:2720745-	 2723009_REVERSE_LENGTH=2265	0.267857142857143	56	1	1939	2106	1	
scf0513085	gene29924	AT1G35960.1_Symbols:__transposable_element_gene_chr1:13390829-	 13396127_REVERSE_LENGTH=5299	0.302083333333333	96	1	1473	1760	1	
scf0513085	gene29924	AT5G43415.1_Symbols:__transposable_element_gene_chr5:17440088-	 17445889_FORWARD_LENGTH=5802	0.278350515463918	97	1	2061	2351	1	
scf0513085	gene29924	AT2G12560.1_Symbols:__transposable_element_gene_chr2:5122720-	 5123487_FORWARD_LENGTH=768	0.351851851851852	54	3	294	455	-1	
scf0513085	gene29924	AT3G32914.1_Symbols:__transposable_element_gene_chr3:13467652-	 13473530_REVERSE_LENGTH=5879	0.283018867924528	53	1	2078	2236	1	
scf0513085	gene29924	AT1G36250.1_Symbols:__transposable_element_gene_chr1:13617739-	 13623656_FORWARD_LENGTH=5918	0.294736842105263	95	1	1122	1406	1	
scf0513085	gene29924	AT5G43105.1_Symbols:__transposable_element_gene_chr5:17304711-	 17308952_FORWARD_LENGTH=4242	0.256410256410256	78	1	629	862	1	
scf0513085	gene29924	AT5G53775.1_Symbols:__transposable_element_gene_chr5:21831518-	 21836800_REVERSE_LENGTH=5283	0.3125	96	1	1467	1754	1	
scf0513085	gene29924	AT3G28865.1_Symbols:__transposable_element_gene_chr3:10880168-	 10889469_REVERSE_LENGTH=9302	0.253731343283582	67	1	2703	2903	1	
scf0513085	gene29924	AT4G08830.1_Symbols:__transposable_element_gene_chr4:5623753-	 5627210_FORWARD_LENGTH=3458	0.275	80	1	22	261	1	
scf0513085	gene29924	AT5G35331.1_Symbols:__transposable_element_gene_chr5:13526418-	 13531682_REVERSE_LENGTH=5265	0.265060240963855	83	1	1513	1761	1	
scf0513085	gene29924	AT2G12340.1_Symbols:__transposable_element_gene_chr2:4967128-	 4972105_REVERSE_LENGTH=4978	0.278846153846154	104	1	1427	1738	1	
scf0513085	gene29924	AT3G28915.1_Symbols:__transposable_element_gene_chr3:10917551-	 10922630_REVERSE_LENGTH=5080	0.305084745762712	59	3	4809	4985	1	
scf0513085	gene29924	AT3G29778.1_Symbols:__transposable_element_gene_chr3:11660602-	 11663681_FORWARD_LENGTH=3080	0.365384615384615	52	1	863	1018	1	
scf0513085	gene29924	AT5G27905.1_Symbols:__transposable_element_gene_chr5:9925219-	 9930411_FORWARD_LENGTH=5193	0.313725490196078	51	1	2103	2255	1	
scf0513085	gene29924	AT2G01840.1_Symbols:__transposable_element_gene_chr2:373125-	 378447_REVERSE_LENGTH=5323	0.28735632183908	87	1	1518	1778	1	
scf0513085	gene29924	AT3G31420.1_Symbols:__transposable_element_gene_chr3:12787914-	 12792017_REVERSE_LENGTH=4104	0.327868852459016	61	1	369	551	1	
scf0513085	gene29924	AT3G42115.1_Symbols:__transposable_element_gene_chr3:14290248-	 14294330_REVERSE_LENGTH=4083	0.279569892473118	93	1	291	569	1	
scf0513085	gene29924	AT3G28153.1_Symbols:__transposable_element_gene_chr3:10478206-	 10483699_REVERSE_LENGTH=5494	0.285714285714286	56	1	1994	2161	1	
scf0513085	gene29924	AT2G04290.1_Symbols:__transposable_element_gene_chr2:1485408-	 1490783_REVERSE_LENGTH=5376	0.358490566037736	53	1	1663	1821	1	
scf0513085	gene29924	AT2G12650.1_Symbols:__transposable_element_gene_chr2:5172044-	 5177532_FORWARD_LENGTH=5489	0.316666666666667	60	1	1750	1929	1	
scf0513085	gene29924	AT3G42545.1_Symbols:__transposable_element_gene_chr3:14657060-	 14662717_FORWARD_LENGTH=5658	0.339285714285714	56	1	2006	2173	1	
scf0513085	gene29924	AT2G05935.1_Symbols:__transposable_element_gene_chr2:2278835-	 2282788_FORWARD_LENGTH=3954	0.358490566037736	53	1	3247	3405	1	
scf0513085	gene29924	AT3G43175.1_Symbols:__transposable_element_gene_chr3:15173888-	 15177508_REVERSE_LENGTH=3621	0.285714285714286	63	1	6	194	1	
scf0513085	gene29924	AT4G06493.1_Symbols:__transposable_element_gene_chr4:3129015-	 3131234_REVERSE_LENGTH=2220	0.346153846153846	52	1	1042	1197	1	
scf0513085	gene29924	AT2G13470.1_Symbols:__transposable_element_gene_chr2:5617571-	 5621243_REVERSE_LENGTH=3673	0.288461538461538	52	1	289	444	1	
scf0513085	gene29924	AT5G35416.1_Symbols:__transposable_element_gene_chr5:13644789-	 13649513_REVERSE_LENGTH=4725	0.344262295081967	61	1	551	733	1	
scf0513085	gene29924	AT2G04180.1_Symbols:__transposable_element_gene_chr2:1422038-	 1425392_FORWARD_LENGTH=3355	0.266666666666667	60	1	263	442	1	
scf0513085	gene29924	AT5G35076.1_Symbols:__transposable_element_gene_chr5:13348106-	 13353283_FORWARD_LENGTH=5178	0.291666666666667	96	1	1377	1664	1	
scf0513085	gene29924	AT3G43835.1_Symbols:__transposable_element_gene_chr3:15692317-	 15697566_FORWARD_LENGTH=5250	0.269230769230769	104	1	1435	1746	1	
scf0513085	gene29924	AT2G16680.1_Symbols:__transposable_element_gene_chr2:7232292-	 7236283_REVERSE_LENGTH=3992	0.276595744680851	94	1	178	459	1	
scf0513085	gene29924	AT5G28053.1_Symbols:__transposable_element_gene_chr5:10050551-	 10056352_FORWARD_LENGTH=5802	0.339285714285714	56	1	2016	2183	1	
scf0513085	gene29924	AT3G45253.1_Symbols:__transposable_element_gene_chr3:16589291-	 16594622_REVERSE_LENGTH=5332	0.287671232876712	73	1	2041	2259	1	
scf0513085	gene29924	AT2G05110.1_Symbols:__transposable_element_gene_chr2:1828028-	 1833219_REVERSE_LENGTH=5192	0.268817204301075	93	1	1385	1663	1	
scf0513085	gene29924	AT5G36935.1_Symbols:__transposable_element_gene_chr5:14574600-	 14584700_FORWARD_LENGTH=10101	0.271317829457364	129	1	1933	2319	1	
scf0513085	gene29924	AT3G28945.1_Symbols:__transposable_element_gene_chr3:10970273-	 10975947_REVERSE_LENGTH=5675	0.275862068965517	87	1	1866	2126	1	
scf0513085	gene29924	AT2G27375.1_Symbols:__transposable_element_gene_chr2:11710674-	 11711324_FORWARD_LENGTH=417	0.333333333333333	57	1	208	378	1	
scf0513085	gene29924	AT2G07570.1_Symbols:__transposable_element_gene_chr2:3175494-	 3179517_FORWARD_LENGTH=4024	0.280898876404494	89	1	222	488	1	
scf0513085	gene29924	AT2G13460.1_Symbols:__transposable_element_gene_chr2:5600306-	 5605593_REVERSE_LENGTH=5288	0.295918367346939	98	1	1460	1753	1	
scf0513085	gene29924	AT2G10150.1_Symbols:__transposable_element_gene_chr2:3842808-	 3844396_REVERSE_LENGTH=1589	0.313725490196078	51	1	205	357	1	
scf0513085	gene29924	AT1G44045.1_Symbols:__transposable_element_gene_chr1:16730937-	 16735967_REVERSE_LENGTH=5031	0.326923076923077	52	1	1474	1629	1	
scf0513085	gene29924	AT3G32043.1_Symbols:__transposable_element_gene_chr3:13053130-	 13058318_REVERSE_LENGTH=5189	0.292307692307692	65	1	1455	1649	1	
scf0513085	gene29924	AT5G25205.1_Symbols:__transposable_element_gene_chr5:8718571-	 8723552_REVERSE_LENGTH=4982	0.287234042553192	94	1	1438	1719	1	
scf0513085	gene29924	AT2G05280.1_Symbols:__transposable_element_gene_chr2:1921241-	 1925279_REVERSE_LENGTH=4039	0.283018867924528	53	1	285	443	1	
scf0513085	gene29924	AT2G14940.1_Symbols:__transposable_element_gene_chr2:6435725-	 6438806_FORWARD_LENGTH=3082	0.345454545454545	55	1	238	402	1	
scf0513085	gene29924	AT3G32110.1_Symbols:__transposable_element_gene_chr3:13097952-	 13103951_FORWARD_LENGTH=6000	0.261538461538462	65	2	2026	2220	1	
scf0513085	gene29924	AT5G07215.1_Symbols:__transposable_element_gene_chr5:2257475-	 2262962_REVERSE_LENGTH=5488	0.26865671641791	67	2	1963	2163	1	
scf0513085	gene29924	AT5G28405.1_Symbols:__transposable_element_gene_chr5:10350541-	 10354653_REVERSE_LENGTH=4113	0.30952380952381	84	1	316	567	1	
scf0513085	gene29924	AT1G36360.1_Symbols:__transposable_element_gene_chr1:13689534-	 13695235_FORWARD_LENGTH=5702	0.279569892473118	93	1	1401	1679	1	
scf0513085	gene29924	AT3G33565.1_Symbols:__transposable_element_gene_chr3:14060883-	 14064624_FORWARD_LENGTH=3742	0.314814814814815	54	1	1424	1585	1	
scf0513085	gene29924	AT3G27883.1_Symbols:__transposable_element_gene_chr3:10339967-	 10345348_FORWARD_LENGTH=5382	0.273809523809524	84	1	1746	1997	1	
scf0513085	gene29924	AT1G22560.1_Symbols:__transposable_element_gene_chr1:7970248-	 7974396_FORWARD_LENGTH=4149	0.261904761904762	84	1	313	564	1	
scf0513085	gene29924	AT5G41755.1_Symbols:__transposable_element_gene_chr5:16700028-	 16705892_FORWARD_LENGTH=5865	0.296703296703297	91	1	2120	2392	1	
scf0513085	gene29924	AT2G07660.1_Symbols:__transposable_element_gene_chr2:3227034-	 3231700_REVERSE_LENGTH=4667	0.282051282051282	78	1	24	257	1	
scf0513085	gene29924	AT5G41835.1_Symbols:__transposable_element_gene_chr5:16748798-	 16753756_FORWARD_LENGTH=4959	0.298850574712644	87	1	1159	1419	1	
scf0513085	gene29924	AT2G17910.1_Symbols:__transposable_element_gene_chr2:7778495-	 7782529_FORWARD_LENGTH=4035	0.298969072164948	97	1	214	504	1	
scf0513085	gene29924	AT2G14990.1_Symbols:__transposable_element_gene_chr2:6475058-	 6480183_FORWARD_LENGTH=5126	0.259615384615385	104	1	1272	1583	1	
scf0513085	gene29924	AT4G10830.1_Symbols:__transposable_element_gene_chr4:6650724-	 6654712_FORWARD_LENGTH=3989	0.322033898305085	59	5	1470	1646	-1	
scf0513085	gene29924	AT5G23955.1_Symbols:__transposable_element_gene_chr5:8085082-	 8090422_FORWARD_LENGTH=5341	0.291666666666667	96	1	1515	1802	1	
scf0513085	gene29924	AT3G62725.1_Symbols:__transposable_element_gene_chr3:23203792-	 23207565_REVERSE_LENGTH=3774	0.345454545454545	55	1	683	847	1	
scf0513085	gene29924	AT1G41850.1_Symbols:__transposable_element_gene_chr1:15626402-	 15630507_FORWARD_LENGTH=4106	0.4	55	4	279	443	-1	
scf0513085	gene29924	AT2G03910.1_Symbols:__pseudogene,_similar_to_P0506E04.5,	 _blastp_match_of_31%_identity_and_1.4e-07_P- value_to_GP|15623870|dbj|BAB67928.1||AP003272_P0506E04.5_ {Oryza_sativa_(japonica_cultivar-group)}_chr2:1194702- 1195599_REVERSE_LENGTH=898	0.25609756097561	82	1	563	808	1	
scf0513085	gene29924	AT1G35990.1_Symbols:__transposable_element_gene_chr1:13409752-	 13415069_REVERSE_LENGTH=5318	0.290909090909091	55	1	1520	1684	1	
scf0513085	gene29924	AT3G32360.1_Symbols:__transposable_element_gene_chr3:13282356-	 13287540_REVERSE_LENGTH=5185	0.305882352941176	85	1	2009	2263	1	
scf0513085	gene29924	AT5G18633.1_Symbols:__transposable_element_gene_chr5:6205813-	 6210644_FORWARD_LENGTH=4832	0.282608695652174	92	1	1018	1293	1	
scf0513085	gene29924	AT2G15540.1_Symbols:__transposable_element_gene_chr2:6778957-	 6783018_REVERSE_LENGTH=4062	0.253012048192771	83	1	304	552	1	
scf0513085	gene29924	AT5G35413.1_Symbols:__transposable_element_gene_chr5:13639182-	 13643273_REVERSE_LENGTH=4092	0.269662921348315	89	1	292	558	1	
scf0513085	gene29924	AT1G36010.1_Symbols:__transposable_element_gene_chr1:13426455-	 13430084_FORWARD_LENGTH=3630	0.297297297297297	74	1	2	223	1	
scf0513085	gene29924	AT2G25550.1_Symbols:__transposable_element_gene_chr2:10874913-	 10880212_FORWARD_LENGTH=5300	0.28125	96	1	1473	1760	1	
scf0513085	gene29924	AT5G04235.1_Symbols:__transposable_element_gene_chr5:1164287-	 1168411_REVERSE_LENGTH=4125	0.384615384615385	52	2	553	708	1	
scf0513085	gene29924	AT4G01490.1_Symbols:__transposable_element_gene_chr4:631136-	 636899_FORWARD_LENGTH=5764	0.303571428571429	56	2	2013	2180	1	
scf0513085	gene29924	AT5G65005.1_Symbols:__Polynucleotidyl_transferase,	 _ribonuclease_H-like_superfamily_protein_chr5:25967824- 25968638_FORWARD_LENGTH=815	0.25974025974026	77	1	472	702	1	
scf0513085	gene29924	AT2G15250.1_Symbols:__transposable_element_gene_chr2:6619688-	 6624973_REVERSE_LENGTH=5286	0.314814814814815	54	2	409	570	1	
scf0513085	gene29924	AT5G37665.1_Symbols:__transposable_element_gene_chr5:14962141-	 14967533_REVERSE_LENGTH=5393	0.28125	96	1	1616	1903	1	
scf0513085	gene29924	AT1G35660.1_Symbols:__unknown_protein;_FUNCTIONS_IN:_molecular_functi	 on_unknown;_INVOLVED_IN:_biological_process_unknown;_LOCA TED_IN:_plasma_membrane;_EXPRESSED_IN:_19_plant_structure s;_EXPRESSED_DURING:_11_growth_stages;_Has_309_Blast_hits _to_256_proteins_in_99_species:_Archae_-_0;_Bacteria_- _11;_Metazoa_-_192;_Fungi_-_12;_Plants_-_36;_Viruses_- _0;_Other_Eukaryotes_- _58_(source:_NCBI_BLink)._chr1:13192743- 13197976_FORWARD_LENGTH=4447	0.309090909090909	55	1	3691	3855	-1	
scf0513085	gene29924	AT2G10820.1_Symbols:__transposable_element_gene_chr2:4256189-	 4261900_FORWARD_LENGTH=5712	0.26865671641791	67	1	236	436	1	
scf0513085	gene29924	AT2G02110.1_Symbols:__transposable_element_gene_chr2:532320-	 536341_REVERSE_LENGTH=4022	0.287234042553192	94	1	223	504	1	
scf0513085	gene29924	AT5G36005.1_Symbols:__transposable_element_gene_chr5:14144014-	 14149194_FORWARD_LENGTH=5181	0.294117647058824	51	2	1542	1694	1	
scf0513085	gene29924	AT3G32435.1_Symbols:__transposable_element_gene_chr3:13384213-	 13384773_REVERSE_LENGTH=561	0.278688524590164	61	1	267	449	1	
scf0513085	gene29924	AT3G31317.1_Symbols:__transposable_element_gene_chr3:12685821-	 12691103_REVERSE_LENGTH=5283	0.270833333333333	96	1	1467	1754	1	
scf0513085	gene29924	AT3G43575.1_Symbols:__transposable_element_gene_chr3:15493460-	 15497791_REVERSE_LENGTH=4332	0.357142857142857	56	1	484	651	1	
scf0513085	gene29924	AT3G43573.1_Symbols:__transposable_element_gene_chr3:15487248-	 15491948_FORWARD_LENGTH=4701	0.271186440677966	59	2	1556	1732	1	
scf0513085	gene29924	AT2G31520.1_Symbols:__transposable_element_gene_chr2:13421940-	 13427089_REVERSE_LENGTH=5150	0.28125	96	1	1323	1610	1	
scf0513085	gene29924	AT1G24640.1_Symbols:__transposable_element_gene_chr1:8729280-	 8732681_FORWARD_LENGTH=3402	0.264367816091954	87	1	208	468	1	
scf0513085	gene29987	AT3G01910.1_Symbols:_SOX,_AT-SO,	 _AtSO_sulfite_oxidase_chr3:314694- 317431_REVERSE_LENGTH=1564	0.304347826086957	69	1	194	400	1	
scf0513085	gene29935	AT2G01900.1_Symbols:__DNAse_I-like_superfamily_protein_chr2:405918-	 409014_FORWARD_LENGTH=1553	0.467741935483871	62	7	761	946	-1	
scf0513085	gene29935	AT1G47510.2_Symbols:_5PTASE11_inositol_polyphosphate_5-	 phosphatase_11_chr1:17435565-17438357_REVERSE_LENGTH=1303	0.368421052631579	57	1	533	703	1	
scf0513085	gene29935	AT4G18010.2_Symbols:_IP5PII_myo-inositol_polyphosphate_5-	 phosphatase_2_chr4:9991064-9994211_REVERSE_LENGTH=2084	0.377358490566038	53	10	1645	1803	1	
scf0513085	gene29935	AT1G71710.2_Symbols:__DNAse_I-like_superfamily_protein_chr1:26973574-	 26981029_REVERSE_LENGTH=2374	0.355932203389831	59	14	546	722	1	
scf0513085	gene29935	AT5G65090.1_Symbols:_MRH3,_BST1,	 _DER4_DNAse_I-like_superfamily_protein_chr5:26004017- 26006851_FORWARD_LENGTH=1914	0.383838383838384	99	7	1318	1614	-1	
scf0513085	gene29935	AT5G04980.2_Symbols:__DNAse_I-like_superfamily_protein_chr5:1468575-	 1470772_REVERSE_LENGTH=1489	0.367647058823529	68	14	207	410	-1	
scf0513085	gene29935	AT3G63240.1_Symbols:__DNAse_I-like_superfamily_protein_chr3:23363872-	 23367592_REVERSE_LENGTH=2799	0.4	70	30	985	1194	-1	
scf0513085	gene29935	AT2G31830.1_Symbols:__endonuclease/exonuclease/phosphatase_family_pro	 tein_chr2:13532776-13537741_REVERSE_LENGTH=3640	0.358208955223881	67	2	2492	2692	1	
scf0513085	gene29935	AT5G04980.1_Symbols:__DNAse_I-like_superfamily_protein_chr5:1468575-	 1470588_REVERSE_LENGTH=1420	0.367647058823529	68	14	138	341	-1	
scf0513085	gene29935	AT2G37440.2_Symbols:__DNAse_I-like_superfamily_protein_chr2:15719788-	 15722108_FORWARD_LENGTH=1777	0.350877192982456	57	20	717	887	1	
scf0513085	gene29935	AT1G65580.1_Symbols:_FRA3_Endonuclease/exonuclease/phosphatase_family	 _protein_chr1:24377314-24384079_REVERSE_LENGTH=3729	0.328358208955224	67	2	2429	2629	1	
scf0513085	gene29935	AT3G14860.1_Symbols:__NHL_domain-containing_protein_chr3:4998357-	 5001046_REVERSE_LENGTH=1865	0.313725490196078	51	1	1059	1211	1	
scf0513085	gene29935	AT1G05470.1_Symbols:_CVP2_DNAse_I-	 like_superfamily_protein_chr1:1607357- 1611703_REVERSE_LENGTH=2696	0.360655737704918	122	32	648	1013	-1	
scf0513085	gene29935	AT4G18010.1_Symbols:_IP5PII,_AT5PTASE2,	 _5PTASE2_myo-inositol_polyphosphate_5- phosphatase_2_chr4:9991012-9994420_REVERSE_LENGTH=2444	0.377358490566038	53	10	1953	2111	1	
scf0513085	gene29935	AT1G05630.2_Symbols:_AT5PTASE13,	 _5PTASE13_Endonuclease/exonuclease/phosphatase_family_pro tein_chr1:1682447-1687354_FORWARD_LENGTH=3648	0.25974025974026	77	2	1963	2193	1	
scf0513085	gene29935	AT1G71710.1_Symbols:__DNAse_I-like_superfamily_protein_chr1:26973567-	 26976831_REVERSE_LENGTH=2281	0.355932203389831	59	14	446	622	1	
scf0513085	gene29935	AT2G31830.2_Symbols:__endonuclease/exonuclease/phosphatase_family_pro	 tein_chr2:13532680-13537741_REVERSE_LENGTH=3655	0.358208955223881	67	2	2492	2692	1	
scf0513085	gene29935	AT2G32010.1_Symbols:_CVL1_CVP2_like_1_chr2:13624792-	 13629146_FORWARD_LENGTH=2745	0.4	105	37	785	1099	-1	
scf0513085	gene29935	AT1G47510.1_Symbols:_AT5PTASE11,	 _5PTASE11_inositol_polyphosphate_5- phosphatase_11_chr1:17435601-17438396_REVERSE_LENGTH=1495	0.368421052631579	57	1	761	931	1	
scf0513085	gene29935	AT1G34120.2_Symbols:_IP5PI,_AT5P1,	 _ATIP5PI_inositol_polyphosphate_5- phosphatase_I_chr1:12426778-12429710_FORWARD_LENGTH=2010	0.35	80	11	309	548	-1	
scf0513085	gene29935	AT5G65090.2_Symbols:_MRH3,_BST1,	 _DER4_DNAse_I-like_superfamily_protein_chr5:26004724- 26006851_FORWARD_LENGTH=1709	0.383838383838384	99	7	1113	1409	-1	
scf0513085	gene29935	AT1G34120.3_Symbols:_IP5PI,_AT5P1,	 _ATIP5PI_inositol_polyphosphate_5- phosphatase_I_chr1:12426778-12429710_FORWARD_LENGTH=2007	0.35	80	11	309	548	-1	
scf0513085	gene29935	AT1G05630.1_Symbols:_AT5PTASE13,	 _5PTASE13_Endonuclease/exonuclease/phosphatase_family_pro tein_chr1:1682318-1687363_FORWARD_LENGTH=3888	0.25974025974026	77	2	2092	2322	1	
scf0513085	gene29935	AT2G32010.2_Symbols:_CVL1_CVP2_like_1_chr2:13624792-	 13629121_FORWARD_LENGTH=2686	0.4	105	37	785	1099	-1	
scf0513085	gene29935	AT2G37440.1_Symbols:__DNAse_I-like_superfamily_protein_chr2:15718053-	 15722108_FORWARD_LENGTH=1863	0.350877192982456	57	19	803	973	1	
