scaffold	fragaria_gene	desc_1	desc_2	frac_ident	length	rank	start	end	strand
scf0513060	gene22190	AT2G04220.1_Symbols:__Plant_protein_of_unknown_function_(DUF868)_ch	 r2:1445401-1446507_FORWARD_LENGTH=1107	0.316666666666667	60	11	321	500	1	
scf0513060	gene22182	AT4G06660.1_Symbols:__transposable_element_gene_chr4:3863284-	 3866601_REVERSE_LENGTH=3318	0.294117647058824	51	1	2143	2295	-1	
scf0513060	gene22182	AT1G75990.1_Symbols:__PAM_domain_(PCI/PINT_associated_module)_protein	 _chr1:28524493-28526776_REVERSE_LENGTH=1652	0.265625	64	1	1325	1516	1	
scf0513060	gene22182	AT1G34180.1_Symbols:_anac016,	 _NAC016_NAC_domain_containing_protein_16_chr1:12448567- 12451287_FORWARD_LENGTH=2021	0.278688524590164	61	1	206	388	-1	
scf0513060	gene22175	AT1G65440.2_Symbols:_GTB1_global_transcription_factor_group_B1_chr1	 :24306667-24314620_REVERSE_LENGTH=5310	0.346153846153846	52	1	181	336	-1	
scf0513060	gene22175	AT1G72360.2_Symbols:_HRE1_Integrase-type_DNA-	 binding_superfamily_protein_chr1:27241812- 27242827_FORWARD_LENGTH=931	0.349206349206349	63	2	318	506	-1	
scf0513060	gene22175	AT1G28370.1_Symbols:_ERF11,	 _ATERF11_ERF_domain_protein_11_chr1:9955969- 9956940_REVERSE_LENGTH=972	0.321428571428571	56	3	147	314	-1	
scf0513060	gene22175	AT3G14230.3_Symbols:_RAP2.2_related_to_AP2_2_chr3:4737146-	 4739136_REVERSE_LENGTH=1629	0.327586206896552	58	2	503	676	-1	
scf0513060	gene22175	AT1G80580.1_Symbols:__Integrase-type_DNA-	 binding_superfamily_protein_chr1:30293558- 30294328_FORWARD_LENGTH=771	0.366197183098592	71	1	382	594	1	
scf0513060	gene22175	AT1G53170.1_Symbols:_ATERF-8,_ATERF8,	 _ERF8_ethylene_response_factor_8_chr1:19821337- 19822252_REVERSE_LENGTH=916	0.407407407407407	54	3	248	409	1	
scf0513060	gene22175	AT3G15210.1_Symbols:_ATERF-4,_ERF4,_RAP2.5,	 _ATERF4_ethylene_responsive_element_binding_factor_4_chr 3:5121422-5122562_FORWARD_LENGTH=1141	0.285714285714286	56	2	123	290	-1	
scf0513060	gene22175	AT1G43160.1_Symbols:_RAP2.6_related_to_AP2_6_chr1:16263813-	 16264818_FORWARD_LENGTH=910	0.450980392156863	51	1	393	545	1	
scf0513060	gene22175	AT1G24590.1_Symbols:_DRNL,_DRN-LIKE,_SOB2,	 _ESR2_DORNROSCHEN-like_chr1:8714389- 8715309_REVERSE_LENGTH=921	0.388059701492537	67	7	146	346	-1	
scf0513060	gene22175	AT1G77640.1_Symbols:__Integrase-type_DNA-	 binding_superfamily_protein_chr1:29178737- 29179675_FORWARD_LENGTH=939	0.339622641509434	53	1	228	386	1	
scf0513060	gene22175	AT5G05410.2_Symbols:_DREB2A,	 _DREB2_DRE-binding_protein_2A_chr5:1602205- 1603926_FORWARD_LENGTH=1366	0.327586206896552	58	1	426	599	-1	
scf0513060	gene22175	AT1G72360.1_Symbols:_HRE1_Integrase-type_DNA-	 binding_superfamily_protein_chr1:27241812- 27242827_FORWARD_LENGTH=1016	0.349206349206349	63	2	403	591	-1	
scf0513060	gene22175	AT3G14230.2_Symbols:_RAP2.2_related_to_AP2_2_chr3:4737146-	 4739141_REVERSE_LENGTH=1637	0.327586206896552	58	2	511	684	-1	
scf0513060	gene22175	AT1G72360.3_Symbols:_HRE1_Integrase-type_DNA-	 binding_superfamily_protein_chr1:27241807- 27242827_FORWARD_LENGTH=930	0.349206349206349	63	2	317	505	-1	
scf0513060	gene22175	AT4G11140.1_Symbols:_CRF1_cytokinin_response_factor_1_chr4:6794776-	 6795793_REVERSE_LENGTH=1018	0.423076923076923	52	1	295	450	1	
scf0513060	gene22175	AT1G12890.1_Symbols:__Integrase-type_DNA-	 binding_superfamily_protein_chr1:4391734- 4392393_FORWARD_LENGTH=660	0.392156862745098	51	4	86	238	1	
scf0513060	gene22175	AT3G14230.1_Symbols:_RAP2.2_related_to_AP2_2_chr3:4737146-	 4739136_REVERSE_LENGTH=1644	0.327586206896552	58	2	518	691	-1	
scf0513060	gene22175	AT5G53290.1_Symbols:_CRF3_cytokinin_response_factor_3_chr5:21617813	 -21619267_REVERSE_LENGTH=1455	0.403846153846154	52	1	651	806	1	
scf0513060	gene22175	AT4G18670.1_Symbols:__Leucine-	 rich_repeat_(LRR)_family_protein_chr4:10275462- 10278491_REVERSE_LENGTH=3030	0.277777777777778	72	1	2420	2635	1	
scf0513060	gene22175	AT1G65440.1_Symbols:_GTB1_global_transcription_factor_group_B1_chr1	 :24306667-24314620_REVERSE_LENGTH=5362	0.346153846153846	52	1	181	336	-1	
scf0513060	gene22175	AT1G12980.1_Symbols:_ESR1,	 _DRN_Integrase-type_DNA- binding_superfamily_protein_chr1:4429718- 4430965_FORWARD_LENGTH=1248	0.381818181818182	55	8	237	401	-1	
scf0513060	gene22175	AT2G40340.1_Symbols:_DREB2C,	 _AtERF48_Integrase-type_DNA- binding_superfamily_protein_chr2:16848438- 16850487_REVERSE_LENGTH=1383	0.275862068965517	58	2	344	517	-1	
scf0513060	gene22175	AT1G75490.1_Symbols:__Integrase-type_DNA-	 binding_superfamily_protein_chr1:28335502- 28336706_FORWARD_LENGTH=1205	0.372881355932203	59	1	664	840	-1	
scf0513060	gene22175	AT5G18450.1_Symbols:__Integrase-type_DNA-	 binding_superfamily_protein_chr5:6116097- 6117020_REVERSE_LENGTH=924	0.346153846153846	52	2	118	273	-1	
scf0513060	gene22175	AT5G13910.1_Symbols:_LEP_Integrase-type_DNA-	 binding_superfamily_protein_chr5:4482450- 4483085_REVERSE_LENGTH=636	0.4	55	2	67	231	-1	
scf0513060	gene22175	AT1G28160.1_Symbols:__Integrase-type_DNA-	 binding_superfamily_protein_chr1:9839387- 9840124_FORWARD_LENGTH=738	0.442307692307692	52	4	134	289	1	
scf0513060	gene22175	AT3G20310.1_Symbols:_ATERF-7,_ATERF7,	 _ERF7_ethylene_response_factor_7_chr3:7084806- 7086805_REVERSE_LENGTH=2000	0.339285714285714	56	2	193	360	-1	
scf0513060	gene22175	AT5G05410.1_Symbols:_DREB2A,	 _DREB2_DRE-binding_protein_2A_chr5:1602205- 1603911_FORWARD_LENGTH=1450	0.327586206896552	58	1	426	599	-1	
scf0513060	gene22175	AT1G28360.1_Symbols:_ERF12,	 _ATERF12_ERF_domain_protein_12_chr1:9951848- 9952740_FORWARD_LENGTH=893	0.355932203389831	59	2	120	296	-1	
scf0513060	gene22176	AT3G11540.2_Symbols:_SPY_Tetratricopeptide_repeat_(TPR)-	 like_superfamily_protein_chr3:3632162- 3637867_FORWARD_LENGTH=2879	0.267857142857143	56	1	533	700	-1	
scf0513060	gene22176	AT1G49900.1_Symbols:__C2H2_type_zinc_finger_transcription_factor_fa	 mily_chr1:18473908-18477643_REVERSE_LENGTH=2954	0.3	70	1	153	362	-1	
scf0513060	gene22176	AT3G11540.1_Symbols:_SPY_Tetratricopeptide_repeat_(TPR)-	 like_superfamily_protein_chr3:3631887- 3637955_FORWARD_LENGTH=3788	0.267857142857143	56	1	808	975	-1	
scf0513060	gene22176	AT1G16630.1_Symbols:__unknown_protein;_LOCATED_IN:_chloroplast;_BEST_	 Arabidopsis_thaliana_protein_match_is:_unknown_protein_(T AIR:AT2G16270.1);_Has_10587_Blast_hits_to_5736_proteins_i n_617_species:_Archae_-_88;_Bacteria_-_963;_Metazoa_- _3686;_Fungi_-_820;_Plants_-_541;_Viruses_- _438;_Other_Eukaryotes_- _4051_(source:_NCBI_BLink)._chr1:5682118- 5684867_REVERSE_LENGTH=2750	0.377358490566038	53	1	952	1110	-1	
scf0513060	gene22176	AT2G12320.1_Symbols:__transposable_element_gene_chr2:4935626-	 4936286_FORWARD_LENGTH=609	0.288135593220339	59	1	269	445	1	
scf0513060	gene22191	AT5G17160.1_Symbols:__unknown_protein;_BEST_Arabidopsis_thaliana_prot	 ein_match_is:_unknown_protein_(TAIR:AT3G03130.1);_Has_143 30_Blast_hits_to_10381_proteins_in_896_species:_Archae_- _94;_Bacteria_-_2881;_Metazoa_-_4019;_Fungi_- _1576;_Plants_-_515;_Viruses_-_110;_Other_Eukaryotes_- _5135_(source:_NCBI_BLink)._chr5:5639646- 5642513_REVERSE_LENGTH=1993	0.277777777777778	54	1	1615	1776	-1	
scf0513060	gene22191	AT1G49360.1_Symbols:__F-box_family_protein_chr1:18267231-	 18269448_REVERSE_LENGTH=1578	0.320754716981132	53	1	190	348	-1	
scf0513060	gene22179	AT5G10760.1_Symbols:__Eukaryotic_aspartyl_protease_family_protein_c	 hr5:3400342-3402207_REVERSE_LENGTH=1766	0.298701298701299	77	1	409	639	1	
scf0513060	gene22179	AT3G25700.1_Symbols:__Eukaryotic_aspartyl_protease_family_protein_c	 hr3:9358719-9360463_FORWARD_LENGTH=1745	0.538461538461538	65	1	435	629	1	
scf0513060	gene22179	AT3G25700.2_Symbols:__Eukaryotic_aspartyl_protease_family_protein_c	 hr3:9358719-9360463_FORWARD_LENGTH=1439	0.538461538461538	65	1	435	629	1	
scf0513060	gene22184	AT4G18530.1_Symbols:__Protein_of_unknown_function_(DUF707)_chr4:10217	 338-10220500_FORWARD_LENGTH=1796	0.347826086956522	69	12	815	1021	1	
scf0513060	gene22184	AT1G61240.2_Symbols:__Protein_of_unknown_function_(DUF707)_chr1:22582	 024-22585203_FORWARD_LENGTH=1674	0.294117647058824	51	11	1038	1190	1	
scf0513060	gene22184	AT1G13000.1_Symbols:__Protein_of_unknown_function_(DUF707)_chr1:44361	 05-4439464_REVERSE_LENGTH=1901	0.483695652173913	184	13	985	1536	-1	
scf0513060	gene22184	AT2G28310.2_Symbols:__Protein_of_unknown_function_(DUF707)_chr2:12085	 439-12088060_FORWARD_LENGTH=1464	0.47098976109215	293	7	415	1293	-1	
scf0513060	gene22184	AT1G13000.2_Symbols:__Protein_of_unknown_function_(DUF707)_chr1:44361	 05-4439476_REVERSE_LENGTH=1675	0.483695652173913	184	13	759	1310	-1	
scf0513060	gene22184	AT3G27470.1_Symbols:__Protein_of_unknown_function_(DUF707)_chr3:10163	 049-10166907_FORWARD_LENGTH=1803	0.379310344827586	116	12	545	892	-1	
scf0513060	gene22184	AT3G26440.3_Symbols:__Protein_of_unknown_function_(DUF707)_chr3:96769	 82-9679900_FORWARD_LENGTH=1650	0.390625	64	21	532	723	1	
scf0513060	gene22184	AT4G12840.2_Symbols:__Protein_of_unknown_function_(DUF707)_chr4:75334	 39-7536263_REVERSE_LENGTH=1370	0.39344262295082	61	14	428	610	1	
scf0513060	gene22184	AT1G61240.1_Symbols:__Protein_of_unknown_function_(DUF707)_chr1:22582	 178-22585203_FORWARD_LENGTH=1702	0.294117647058824	51	11	1066	1218	1	
scf0513060	gene22184	AT1G61240.3_Symbols:__Protein_of_unknown_function_(DUF707)_chr1:22581	 639-22585212_FORWARD_LENGTH=1722	0.294117647058824	51	11	1077	1229	1	
scf0513060	gene22184	AT3G26440.4_Symbols:__Protein_of_unknown_function_(DUF707)_chr3:96765	 64-9679900_FORWARD_LENGTH=1878	0.390625	64	17	878	1069	1	
scf0513060	gene22184	AT2G28310.3_Symbols:__Protein_of_unknown_function_(DUF707)_chr2:12085	 507-12088060_FORWARD_LENGTH=1396	0.47098976109215	293	7	347	1225	-1	
scf0513060	gene22184	AT1G61240.4_Symbols:__Protein_of_unknown_function_(DUF707)_chr1:22581	 466-22585203_FORWARD_LENGTH=1839	0.294117647058824	51	11	1203	1355	1	
scf0513060	gene22184	AT1G67850.2_Symbols:__Protein_of_unknown_function_(DUF707)_chr1:25437	 914-25442142_FORWARD_LENGTH=1991	0.464788732394366	284	13	819	1670	-1	
scf0513060	gene22184	AT3G26440.1_Symbols:__Protein_of_unknown_function_(DUF707)_chr3:96769	 82-9679900_FORWARD_LENGTH=1532	0.390625	64	20	532	723	1	
scf0513060	gene22184	AT1G24570.1_Symbols:__Protein_of_unknown_function_(DUF707)_chr1:87071	 97-8709589_FORWARD_LENGTH=1244	0.442857142857143	70	20	263	472	-1	
scf0513060	gene22184	AT3G26440.2_Symbols:__Protein_of_unknown_function_(DUF707)_chr3:96766	 49-9679900_FORWARD_LENGTH=1563	0.390625	64	20	563	754	1	
scf0513060	gene22184	AT3G27470.2_Symbols:__Protein_of_unknown_function_(DUF707)_chr3:10163	 049-10166903_FORWARD_LENGTH=1899	0.379310344827586	116	12	645	992	-1	
scf0513060	gene22184	AT1G11170.1_Symbols:__Protein_of_unknown_function_(DUF707)_chr1:37407	 65-3744675_FORWARD_LENGTH=1763	0.440677966101695	59	12	653	829	1	
scf0513060	gene22184	AT1G08040.1_Symbols:__Protein_of_unknown_function_(DUF707)_chr1:24953	 42-2498764_REVERSE_LENGTH=1620	0.53475935828877	187	7	767	1327	-1	
scf0513060	gene22184	AT1G67850.1_Symbols:__Protein_of_unknown_function_(DUF707)_chr1:25437	 900-25442142_FORWARD_LENGTH=1933	0.464788732394366	284	13	761	1612	-1	
scf0513060	gene22184	AT2G28310.1_Symbols:__Protein_of_unknown_function_(DUF707)_chr2:12085	 377-12088060_FORWARD_LENGTH=1535	0.47098976109215	293	7	486	1364	-1	
scf0513060	gene22184	AT1G08040.2_Symbols:__Protein_of_unknown_function_(DUF707)_chr1:24953	 42-2498641_REVERSE_LENGTH=1501	0.53475935828877	187	7	648	1208	-1	
scf0513060	gene22184	AT4G12840.1_Symbols:__Protein_of_unknown_function_(DUF707)_chr4:75334	 39-7535832_REVERSE_LENGTH=1370	0.39344262295082	61	14	428	610	1	
scf0513060	gene22184	AT1G11170.2_Symbols:__Protein_of_unknown_function_(DUF707)_chr1:37411	 29-3744675_FORWARD_LENGTH=2190	0.440677966101695	59	12	944	1120	1	
scf0513060	gene22181	AT3G26445.1_Symbols:__beta-1,	 4-N- acetylglucosaminyltransferase_family_protein_chr3:968012 0-9680746_REVERSE_LENGTH=357	0.436363636363636	55	6	146	310	1	
scf0513060	gene22181	AT3G27540.1_Symbols:__beta-1,	 4-N- acetylglucosaminyltransferase_family_protein_chr3:1020530 8-10207306_FORWARD_LENGTH=1772	0.305084745762712	59	14	343	519	1	
scf0513060	gene22181	AT1G67880.1_Symbols:__beta-1,	 4-N- acetylglucosaminyltransferase_family_protein_chr1:2545392 1-25455735_REVERSE_LENGTH=1615	0.343137254901961	102	18	1140	1445	1	
scf0513060	gene22181	AT1G12990.1_Symbols:__beta-1,	 4-N- acetylglucosaminyltransferase_family_protein_chr1:4433640 -4436075_FORWARD_LENGTH=2035	0.410714285714286	56	11	1101	1268	1	
scf0513060	gene22181	AT2G13290.2_Symbols:__beta-1,	 4-N- acetylglucosaminyltransferase_family_protein_chr2:5511596 -5513265_FORWARD_LENGTH=1475	0.328767123287671	73	13	395	613	-1	
scf0513060	gene22181	AT3G01620.1_Symbols:__beta-1,	 4-N- acetylglucosaminyltransferase_family_protein_chr3:235197- 236925_REVERSE_LENGTH=1493	0.366336633663366	101	22	1050	1352	1	
scf0513060	gene22181	AT5G14480.1_Symbols:__beta-1,	 4-N- acetylglucosaminyltransferase_family_protein_chr5:4667774 -4670106_FORWARD_LENGTH=1787	0.3875	80	17	957	1196	1	
scf0513060	gene22181	AT2G13290.1_Symbols:__beta-1,	 4-N- acetylglucosaminyltransferase_family_protein_chr2:5511562 -5513265_FORWARD_LENGTH=1492	0.328767123287671	73	13	412	630	-1	
scf0513060	gene22178	AT4G39340.1_Symbols:__Protein_of_unknown_function_(DUF1278)_chr4:18	 293129-18293512_REVERSE_LENGTH=384	0.30188679245283	53	3	166	324	-1	
scf0513060	gene22178	AT2G21750.1_Symbols:__Protein_of_unknown_function_(DUF1278)_chr2:92	 83367-9283744_REVERSE_LENGTH=378	0.571428571428571	63	2	135	323	-1	
scf0513060	gene22178	AT2G21740.1_Symbols:__Protein_of_unknown_function_(DUF1278)_chr2:92	 81986-9282363_REVERSE_LENGTH=378	0.5625	64	2	132	323	-1	
scf0513060	gene22178	AT1G76750.1_Symbols:__Protein_of_unknown_function_(DUF1278)_chr1:28	 811040-28811721_FORWARD_LENGTH=682	0.339285714285714	56	4	261	428	-1	
scf0513060	gene22178	AT4G39330.1_Symbols:_ATCAD9,	 _CAD9_cinnamyl_alcohol_dehydrogenase_9_chr4:18291218- 18293383_FORWARD_LENGTH=1744	0.30188679245283	53	3	1550	1708	1	
scf0513060	gene22177	AT1G67900.3_Symbols:__Phototropic-	 responsive_NPH3_family_protein_chr1:25464726- 25470017_FORWARD_LENGTH=2405	0.524590163934426	61	41	382	564	-1	
scf0513060	gene22177	AT5G64330.1_Symbols:_NPH3,_RPT3,	 _JK218_Phototropic- responsive_NPH3_family_protein_chr5:25727337- 25730358_FORWARD_LENGTH=2605	0.38	100	14	1739	2038	-1	
scf0513060	gene22177	AT3G22104.1_Symbols:__Phototropic-	 responsive_NPH3_family_protein_chr3:7789376- 7792380_FORWARD_LENGTH=2160	0.405063291139241	79	1	1456	1692	1	
scf0513060	gene22177	AT5G13600.1_Symbols:__Phototropic-	 responsive_NPH3_family_protein_chr5:4380432- 4382497_FORWARD_LENGTH=1776	0.3125	64	8	1288	1479	-1	
scf0513060	gene22177	AT4G37590.1_Symbols:_NPY5_Phototropic-	 responsive_NPH3_family_protein_chr4:17662842- 17666428_REVERSE_LENGTH=2851	0.415384615384615	65	16	1121	1315	-1	
scf0513060	gene22177	AT3G26490.1_Symbols:__Phototropic-	 responsive_NPH3_family_protein_chr3:9704142- 9706161_FORWARD_LENGTH=1767	0.353535353535354	99	27	1217	1513	-1	
scf0513060	gene22177	AT3G08570.1_Symbols:__Phototropic-	 responsive_NPH3_family_protein_chr3:2602258- 2604412_REVERSE_LENGTH=1854	0.519230769230769	52	6	237	392	-1	
scf0513060	gene22177	AT1G03010.1_Symbols:__Phototropic-	 responsive_NPH3_family_protein_chr1:693480- 696382_FORWARD_LENGTH=2099	0.373737373737374	99	6	240	536	-1	
scf0513060	gene22177	AT5G66560.1_Symbols:__Phototropic-	 responsive_NPH3_family_protein_chr5:26564188- 26566853_FORWARD_LENGTH=2378	0.474576271186441	59	6	498	674	-1	
scf0513060	gene22177	AT5G10250.1_Symbols:_DOT3_Phototropic-	 responsive_NPH3_family_protein_chr5:3217028- 3219368_REVERSE_LENGTH=1824	0.378640776699029	103	4	282	590	-1	
scf0513060	gene22177	AT1G52770.1_Symbols:__Phototropic-	 responsive_NPH3_family_protein_chr1:19655839- 19657734_FORWARD_LENGTH=1723	0.448275862068966	58	4	900	1073	-1	
scf0513060	gene22177	AT3G49970.1_Symbols:__Phototropic-	 responsive_NPH3_family_protein_chr3:18527216- 18529066_REVERSE_LENGTH=1581	0.34375	96	7	114	401	-1	
scf0513060	gene22177	AT2G30520.2_Symbols:_RPT2_Phototropic-	 responsive_NPH3_family_protein_chr2:13002742- 13005600_REVERSE_LENGTH=2180	0.392156862745098	102	2	434	739	1	
scf0513060	gene22177	AT3G03510.1_Symbols:__Phototropic-	 responsive_NPH3_family_protein_chr3:836039- 837707_FORWARD_LENGTH=1669	0.364864864864865	74	2	293	514	1	
scf0513060	gene22177	AT2G30520.1_Symbols:_RPT2_Phototropic-	 responsive_NPH3_family_protein_chr2:13002742- 13005600_REVERSE_LENGTH=1987	0.392156862745098	102	2	241	546	1	
scf0513060	gene22177	AT5G67440.1_Symbols:_NPY3_Phototropic-	 responsive_NPH3_family_protein_chr5:26912707- 26916294_REVERSE_LENGTH=2584	0.348214285714286	112	15	803	1138	-1	
scf0513060	gene22177	AT2G14820.1_Symbols:_NPY2_Phototropic-	 responsive_NPH3_family_protein_chr2:6358864- 6361300_FORWARD_LENGTH=1905	0.354430379746835	79	18	1115	1351	-1	
scf0513060	gene22177	AT1G67900.1_Symbols:__Phototropic-	 responsive_NPH3_family_protein_chr1:25466852- 25470017_FORWARD_LENGTH=2451	0.524590163934426	61	41	428	610	-1	
scf0513060	gene22177	AT5G67385.1_Symbols:__Phototropic-	 responsive_NPH3_family_protein_chr5:26884664- 26887204_FORWARD_LENGTH=2026	0.290909090909091	55	10	1304	1468	1	
scf0513060	gene22177	AT3G15570.1_Symbols:__Phototropic-	 responsive_NPH3_family_protein_chr3:5269849- 5271922_REVERSE_LENGTH=1999	0.552083333333333	96	1	859	1146	1	
scf0513060	gene22177	AT5G64330.2_Symbols:_NPH3,_RPT3,	 _JK218_Phototropic- responsive_NPH3_family_protein_chr5:25727337- 25730361_FORWARD_LENGTH=2688	0.3	100	13	517	816	-1	
scf0513060	gene22177	AT1G30440.1_Symbols:__Phototropic-	 responsive_NPH3_family_protein_chr1:10759475- 10762394_FORWARD_LENGTH=2193	0.289855072463768	69	10	1	207	1	
scf0513060	gene22177	AT5G48800.1_Symbols:__Phototropic-	 responsive_NPH3_family_protein_chr5:19786764- 19789129_FORWARD_LENGTH=2088	0.407407407407407	54	7	378	539	-1	
scf0513060	gene22177	AT2G23050.1_Symbols:_NPY4_Phototropic-	 responsive_NPH3_family_protein_chr2:9810657- 9812660_FORWARD_LENGTH=1766	0.5	78	9	359	592	-1	
scf0513060	gene22177	AT4G31820.1_Symbols:_ENP,_NPY1,	 _MAB4_Phototropic- responsive_NPH3_family_protein_chr4:15390650- 15394430_REVERSE_LENGTH=2657	0.341772151898734	79	18	1126	1362	1	
scf0513060	gene22177	AT3G08660.1_Symbols:__Phototropic-	 responsive_NPH3_family_protein_chr3:2631130- 2633166_FORWARD_LENGTH=1749	0.278688524590164	61	10	1073	1255	-1	
scf0513060	gene22177	AT5G48130.1_Symbols:__Phototropic-	 responsive_NPH3_family_protein_chr5:19516102- 19518513_FORWARD_LENGTH=2130	0.3375	80	3	1360	1599	-1	
scf0513060	gene22177	AT2G47860.2_Symbols:__Phototropic-	 responsive_NPH3_family_protein_chr2:19599948- 19602192_FORWARD_LENGTH=2175	0.414285714285714	70	3	406	615	-1	
scf0513060	gene22177	AT3G50840.1_Symbols:__Phototropic-	 responsive_NPH3_family_protein_chr3:18896175- 18898621_REVERSE_LENGTH=2135	0.389830508474576	59	5	427	603	-1	
scf0513060	gene22177	AT5G03250.1_Symbols:__Phototropic-	 responsive_NPH3_family_protein_chr5:774401- 777048_FORWARD_LENGTH=2162	0.305084745762712	59	9	407	583	-1	
scf0513060	gene22177	AT2G47860.1_Symbols:__Phototropic-	 responsive_NPH3_family_protein_chr2:19599979- 19602192_FORWARD_LENGTH=2012	0.414285714285714	70	4	243	452	-1	
scf0513060	gene22177	AT2G30520.3_Symbols:_RPT2_Phototropic-	 responsive_NPH3_family_protein_chr2:13002742- 13005600_REVERSE_LENGTH=2070	0.392156862745098	102	2	324	629	1	
scf0513060	gene22177	AT1G67900.2_Symbols:__Phototropic-	 responsive_NPH3_family_protein_chr1:25464726- 25470017_FORWARD_LENGTH=2533	0.524590163934426	61	41	510	692	-1	
scf0513060	gene22177	AT3G44820.1_Symbols:__Phototropic-	 responsive_NPH3_family_protein_chr3:16361370- 16364610_REVERSE_LENGTH=2649	0.304347826086957	69	9	1514	1720	-1	
scf0513060	gene22177	AT1G50280.1_Symbols:__Phototropic-	 responsive_NPH3_family_protein_chr1:18623698- 18626395_REVERSE_LENGTH=1840	0.455555555555556	90	1	1214	1483	1	
scf0513060	gene22177	AT5G67440.2_Symbols:_NPY3_Phototropic-	 responsive_NPH3_family_protein_chr5:26912707- 26916294_REVERSE_LENGTH=2662	0.348214285714286	112	15	881	1216	-1	
scf0513060	gene22177	AT5G17580.1_Symbols:__Phototropic-	 responsive_NPH3_family_protein_chr5:5795302- 5797178_FORWARD_LENGTH=1794	0.342105263157895	76	2	142	369	1	
scf0513060	gene22177	AT3G19850.1_Symbols:__Phototropic-	 responsive_NPH3_family_protein_chr3:6898181- 6901255_REVERSE_LENGTH=1965	0.288461538461538	104	2	249	560	1	
