scaffold	fragaria_gene	desc_1	desc_2	frac_ident	length	rank	start	end	strand
scf0513114	gene26568	AT5G44910.1_Symbols:__Toll-Interleukin-	 Resistance_(TIR)_domain_family_protein_chr5:18137354- 18138235_FORWARD_LENGTH=726	0.324324324324324	74	1	178	399	1	
scf0513114	gene26568	AT4G36140.1_Symbols:__disease_resistance_protein_(TIR-NBS-	 LRR_class), _putative_chr4:17098956-17104479_REVERSE_LENGTH=4824	0.383333333333333	60	2	1411	1590	1	
scf0513114	gene26568	AT5G44870.1_Symbols:_LAZ5_Disease_resistance_protein_(TIR-NBS-	 LRR_class)_family_chr5:18114666- 18118608_FORWARD_LENGTH=3513	0.376470588235294	85	4	2038	2292	1	
scf0513114	gene26568	AT4G11170.1_Symbols:__Disease_resistance_protein_(TIR-NBS-	 LRR_class)_family_chr4:6811127- 6817130_FORWARD_LENGTH=3288	0.357142857142857	56	6	205	372	-1	
scf0513114	gene26568	AT1G63860.1_Symbols:__Disease_resistance_protein_(TIR-NBS-	 LRR_class)_family_chr1:23701484- 23706005_REVERSE_LENGTH=3451	0.351851851851852	54	4	190	351	-1	
scf0513114	gene26568	AT1G06080.1_Symbols:_ADS1_delta_9_desaturase_1_chr1:1843568-	 1846302_FORWARD_LENGTH=1220	0.672727272727273	55	2	834	998	-1	
scf0513114	gene26568	AT1G33612.1_Symbols:__Leucine-	 rich_repeat_(LRR)_family_protein_chr1:12191312- 12192849_FORWARD_LENGTH=1538	0.308823529411765	68	1	361	564	1	
scf0513114	gene26568	AT4G16990.3_Symbols:_RLM3_disease_resistance_protein_(TIR-	 NBS_class), _putative_chr4:9560135-9565555_FORWARD_LENGTH=2918	0.565789473684211	76	1	153	380	1	
scf0513114	gene26568	AT2G01210.1_Symbols:__Leucine-	 rich_repeat_protein_kinase_family_protein_chr2:119441- 121846_REVERSE_LENGTH=2331	0.384615384615385	65	1	350	544	1	
scf0513114	gene26568	AT1G51270.2_Symbols:__structural_molecules;transmembrane_receptors;st	 ructural_molecules_chr1:19007510- 19010711_FORWARD_LENGTH=1878	0.356164383561644	73	2	1282	1500	-1	
scf0513114	gene26568	AT1G27170.1_Symbols:__transmembrane_receptors;ATP_binding_chr1:9434	 559-9439417_FORWARD_LENGTH=4512	0.355932203389831	59	12	2305	2481	1	
scf0513114	gene26568	AT4G14370.1_Symbols:__Disease_resistance_protein_(TIR-NBS-	 LRR_class)_family_chr4:8279641- 8283263_REVERSE_LENGTH=3220	0.36046511627907	86	3	72	329	-1	
scf0513114	gene26568	AT5G45060.1_Symbols:__Disease_resistance_protein_(TIR-NBS-	 LRR_class)_family_chr5:18182038- 18186495_FORWARD_LENGTH=3926	0.317073170731707	82	6	2128	2373	1	
scf0513114	gene26568	AT1G47890.1_Symbols:_AtRLP7,	 _RLP7_receptor_like_protein_7_chr1:17643976- 17647035_FORWARD_LENGTH=3060	0.327272727272727	55	1	676	840	1	
scf0513114	gene26568	AT1G60320.1_Symbols:__Toll-Interleukin-	 Resistance_(TIR)_domain_family_protein_chr1:22235091- 22235606_FORWARD_LENGTH=516	0.349514563106796	103	1	199	507	1	
scf0513114	gene26568	AT5G40060.1_Symbols:__Disease_resistance_protein_(NBS-	 LRR_class)_family_chr5:16034576- 16039096_FORWARD_LENGTH=3866	0.379310344827586	58	8	208	381	-1	
scf0513114	gene26568	AT5G40920.1_Symbols:__pseudogene,	 _disease_resistance_protein_(TIR-NBS-LRR_class), _putative,_domain_signature_TIR-NBS-LRR_exists, _suggestive_of_a_disease_resistance_protein._chr5:164006 54-16404325_FORWARD_LENGTH=3380	0.433333333333333	90	4	208	477	-1	
scf0513114	gene26568	AT2G32140.1_Symbols:__transmembrane_receptors_chr2:13655627-	 13657175_REVERSE_LENGTH=1291	0.333333333333333	63	2	346	534	-1	
scf0513114	gene26568	AT3G11080.1_Symbols:_AtRLP35,	 _RLP35_receptor_like_protein_35_chr3:3470440- 3473312_FORWARD_LENGTH=2873	0.318181818181818	66	2	603	800	1	
scf0513114	gene26568	AT3G05660.1_Symbols:_AtRLP33,	 _RLP33_receptor_like_protein_33_chr3:1648843- 1652001_REVERSE_LENGTH=3043	0.303030303030303	66	1	2104	2301	1	
scf0513114	gene26568	AT1G27180.1_Symbols:__disease_resistance_protein_(TIR-NBS-	 LRR_class), _putative_chr1:9439859-9446106_FORWARD_LENGTH=4959	0.355932203389831	59	9	2665	2841	1	
scf0513114	gene26568	AT1G72920.1_Symbols:__Toll-Interleukin-	 Resistance_(TIR)_domain_family_protein_chr1:27437928- 27439091_FORWARD_LENGTH=1070	0.45	60	2	223	402	-1	
scf0513114	gene26568	AT5G40100.1_Symbols:__Disease_resistance_protein_(TIR-NBS-	 LRR_class)_family_chr5:16043929- 16047355_FORWARD_LENGTH=3101	0.376623376623377	77	2	1836	2066	1	
scf0513114	gene26568	AT1G51270.4_Symbols:__structural_molecules;transmembrane_receptors;	 structural_molecules_chr1:19007510- 19011272_FORWARD_LENGTH=1518	0.356164383561644	73	2	772	990	-1	
scf0513114	gene26568	AT1G63870.1_Symbols:__Disease_resistance_protein_(TIR-NBS-	 LRR_class)_family_chr1:23707131- 23711901_REVERSE_LENGTH=3096	0.3	60	4	211	390	-1	
scf0513114	gene26568	AT1G47370.1_Symbols:__Toll-Interleukin-	 Resistance_(TIR)_domain_family_protein_chr1:17365898- 17368703_REVERSE_LENGTH=1092	0.403225806451613	62	1	187	372	1	
scf0513114	gene26568	AT1G56510.1_Symbols:_WRR4,	 _ADR2_Disease_resistance_protein_(TIR-NBS- LRR_class)_chr1:21167589-21173632_FORWARD_LENGTH=3657	0.333333333333333	63	3	314	502	-1	
scf0513114	gene26568	AT1G57650.2_Symbols:__ATP_binding_chr1:21351291-	 21354311_FORWARD_LENGTH=2031	0.336538461538462	104	1	1015	1326	1	
