scaffold	fragaria_gene	desc_1	desc_2	frac_ident	length	rank	start	end	strand
scf0513000	gene24361	AT5G34857.1_Symbols:__transposable_element_gene_chr5:13128440-	 13129606_FORWARD_LENGTH=1167	0.355932203389831	59	10	933	1109	-1	
scf0513000	gene24361	AT2G10610.1_Symbols:__transposable_element_gene_chr2:4116392-	 4120429_FORWARD_LENGTH=4038	0.415094339622642	53	27	2611	2769	-1	
scf0513000	gene24361	AT4G22040.1_Symbols:__transposable_element_gene_chr4:11676660-	 11681092_REVERSE_LENGTH=4433	0.344262295081967	61	17	4133	4315	-1	
scf0513000	gene24361	AT1G50810.1_Symbols:__transposable_element_gene_chr1:18828868-	 18832972_FORWARD_LENGTH=4105	0.276190476190476	105	21	3773	4087	-1	
scf0513000	gene24361	AT2G14220.1_Symbols:__transposable_element_gene_chr2:6024060-	 6027028_REVERSE_LENGTH=2969	0.329113924050633	79	13	223	459	-1	
scf0513000	gene24361	AT2G06930.1_Symbols:__transposable_element_gene_chr2:2845313-	 2849281_REVERSE_LENGTH=3969	0.389473684210526	95	11	1527	1811	-1	
scf0513000	gene24361	AT2G06830.1_Symbols:__transposable_element_gene_chr2:2739871-	 2743438_REVERSE_LENGTH=3568	0.371681415929204	113	6	2722	3060	-1	
scf0513000	gene24361	AT3G42245.1_Symbols:__transposable_element_gene_chr3:14401324-	 14403205_FORWARD_LENGTH=1882	0.322033898305085	59	14	233	409	1	
scf0513000	gene24361	AT3G29776.1_Symbols:__transposable_element_gene_chr3:11653006-	 11657482_FORWARD_LENGTH=4477	0.380952380952381	63	15	3343	3531	1	
scf0513000	gene24361	AT2G16670.1_Symbols:__transposable_element_gene_chr2:7224341-	 7228819_REVERSE_LENGTH=4479	0.285714285714286	119	17	2951	3307	-1	
scf0513000	gene24361	AT5G39155.1_Symbols:__transposable_element_gene_chr5:15671637-	 15676129_REVERSE_LENGTH=4493	0.353846153846154	65	13	3363	3557	1	
scf0513000	gene24361	AT3G50625.1_Symbols:__transposable_element_gene_chr3:18791543-	 18796042_FORWARD_LENGTH=4500	0.36734693877551	98	12	3169	3462	1	
scf0513000	gene24361	AT5G34854.1_Symbols:__transposable_element_gene_chr5:13115071-	 13117684_FORWARD_LENGTH=2614	0.333333333333333	57	17	1444	1614	1	
scf0513000	gene24361	AT1G53810.1_Symbols:__transposable_element_gene_chr1:20085584-	 20090152_FORWARD_LENGTH=4569	0.285714285714286	77	13	3013	3243	-1	
scf0513000	gene24361	AT3G32305.1_Symbols:__transposable_element_gene_chr3:13253568-	 13256745_REVERSE_LENGTH=3178	0.354838709677419	93	9	825	1103	-1	
scf0513000	gene24361	AT2G16000.1_Symbols:__transposable_element_gene_chr2:6954284-	 6958648_FORWARD_LENGTH=4365	0.430379746835443	79	16	2853	3089	-1	
scf0513000	gene24361	AT5G32702.1_Symbols:__transposable_element_gene_chr5:12332885-	 12335557_REVERSE_LENGTH=2673	0.362068965517241	58	5	1521	1694	1	
scf0513000	gene24361	AT4G16010.1_Symbols:__transposable_element_gene_chr4:9069355-	 9072903_FORWARD_LENGTH=3549	0.317460317460317	63	13	2037	2225	-1	
scf0513000	gene24361	AT2G15870.1_Symbols:__transposable_element_gene_chr2:6909933-	 6914312_REVERSE_LENGTH=4380	0.317460317460317	63	17	3554	3742	-1	
scf0513000	gene24361	AT1G62460.1_Symbols:__transposable_element_gene_chr1:23118657-	 23123058_FORWARD_LENGTH=4402	0.297297297297297	111	15	2690	3022	-1	
scf0513000	gene24361	AT4G09205.1_Symbols:__transposable_element_gene_chr4:5862109-	 5864769_REVERSE_LENGTH=2661	0.333333333333333	51	8	1380	1532	1	
scf0513000	gene24361	AT4G03810.1_Symbols:__transposable_element_gene_chr4:1751259-	 1754393_FORWARD_LENGTH=3135	0.349206349206349	63	15	2089	2277	1	
scf0513000	gene24361	AT1G43785.1_Symbols:__transposable_element_gene_chr1:16569860-	 16574910_REVERSE_LENGTH=5051	0.440677966101695	59	28	2843	3019	1	
scf0513000	gene24361	AT1G36620.1_Symbols:__transposable_element_gene_chr1:13832106-	 13835564_REVERSE_LENGTH=3459	0.427272727272727	110	6	2838	3167	-1	
scf0513000	gene24361	AT1G47650.1_Symbols:__transposable_element_gene_chr1:17520860-	 17524957_FORWARD_LENGTH=4098	0.279569892473118	93	15	1727	2005	1	
scf0513000	gene24361	AT5G27925.1_Symbols:__transposable_element_gene_chr5:9949686-	 9954107_FORWARD_LENGTH=4422	0.443181818181818	88	14	2852	3115	-1	
scf0513000	gene24361	AT5G29708.1_Symbols:__transposable_element_gene_chr5:11631511-	 11634456_REVERSE_LENGTH=2946	0.392156862745098	102	7	1534	1839	-1	
scf0513000	gene24361	AT1G42350.1_Symbols:__transposable_element_gene_chr1:15813844-	 15821323_REVERSE_LENGTH=7480	0.344262295081967	61	7	7295	7477	1	
scf0513000	gene24361	AT4G23160.1_Symbols:_CRK8_cysteine-rich_RLK_(RECEPTOR-	 like_protein_kinase)_8_chr4:12129485- 12134187_FORWARD_LENGTH=3890	0.338028169014085	71	5	679	891	1	
scf0513000	gene24361	AT3G45520.1_Symbols:__transposable_element_gene_chr3:16692706-	 16696797_REVERSE_LENGTH=4092	0.275	120	17	1543	1902	-1	
scf0513000	gene24361	AT3G32415.1_Symbols:__transposable_element_gene_chr3:13369797-	 13373676_FORWARD_LENGTH=3880	0.302631578947368	76	30	1317	1544	1	
scf0513000	gene24361	AT1G43715.1_Symbols:__transposable_element_gene_chr1:16489028-	 16491339_REVERSE_LENGTH=2312	0.296	125	9	607	981	-1	
scf0513000	gene24361	AT2G12490.1_Symbols:__transposable_element_gene_chr2:5074384-	 5079646_FORWARD_LENGTH=5263	0.465753424657534	73	14	1737	1955	-1	
scf0513000	gene24361	AT5G35965.1_Symbols:__transposable_element_gene_chr5:14113311-	 14117927_REVERSE_LENGTH=4617	0.338461538461538	65	11	3499	3693	1	
scf0513000	gene24361	AT3G32340.1_Symbols:__transposable_element_gene_chr3:13278562-	 13281228_REVERSE_LENGTH=2667	0.319444444444444	72	9	712	927	-1	
scf0513000	gene24361	AT3G29782.1_Symbols:__transposable_element_gene_chr3:11684240-	 11688370_FORWARD_LENGTH=4131	0.379310344827586	58	14	2628	2801	-1	
scf0513000	gene24361	AT4G10690.1_Symbols:__transposable_element_gene_chr4:6589132-	 6593688_FORWARD_LENGTH=4557	0.353658536585366	82	10	2893	3138	-1	
scf0513000	gene24361	AT1G37110.1_Symbols:__transposable_element_gene_chr1:14130252-	 14134322_REVERSE_LENGTH=4071	0.368421052631579	76	12	2851	3078	-1	
scf0513000	gene24361	AT2G05240.1_Symbols:__transposable_element_gene_chr2:1907462-	 1911569_REVERSE_LENGTH=4108	0.367924528301887	106	16	1616	1933	-1	
scf0513000	gene24361	AT3G32112.1_Symbols:__transposable_element_gene_chr3:13105076-	 13108692_FORWARD_LENGTH=3617	0.297619047619048	84	25	2794	3045	1	
scf0513000	gene24361	AT5G28635.1_Symbols:__transposable_element_gene_chr5:10637834-	 10643194_FORWARD_LENGTH=5361	0.365079365079365	63	11	4252	4440	1	
scf0513000	gene24361	AT4G20365.1_Symbols:__transposable_element_gene_chr4:10993391-	 10998715_FORWARD_LENGTH=5325	0.344262295081967	61	12	2022	2204	-1	
scf0513000	gene24361	AT3G25450.1_Symbols:__transposable_element_gene_chr3:9226964-	 9231109_FORWARD_LENGTH=4146	0.298076923076923	104	29	2735	3046	-1	
scf0513000	gene24361	AT3G28315.1_Symbols:__transposable_element_gene_chr3:10577487-	 10581488_REVERSE_LENGTH=4002	0.490196078431373	51	39	3548	3700	-1	
scf0513000	gene24361	AT2G10800.1_Symbols:__transposable_element_gene_chr2:4246280-	 4249259_REVERSE_LENGTH=2980	0.490566037735849	53	11	92	250	-1	
scf0513000	gene24361	AT3G59720.1_Symbols:__transposable_element_gene_chr3:22060005-	 22063902_FORWARD_LENGTH=3898	0.32	75	29	2549	2773	1	
scf0513000	gene24361	AT2G15650.1_Symbols:__transposable_element_gene_chr2:6819379-	 6823451_FORWARD_LENGTH=4073	0.317073170731707	82	23	2844	3089	-1	
scf0513000	gene24361	AT3G30747.1_Symbols:__transposable_element_gene_chr3:12393632-	 12396810_FORWARD_LENGTH=3179	0.350877192982456	57	12	699	869	-1	
scf0513000	gene24361	AT2G07550.1_Symbols:__transposable_element_gene_chr2:3161439-	 3165509_REVERSE_LENGTH=4071	0.277777777777778	54	19	1555	1716	-1	
scf0513000	gene24361	AT3G29156.1_Symbols:__transposable_element_gene_chr3:11122868-	 11127592_REVERSE_LENGTH=4725	0.367647058823529	68	12	3757	3960	-1	
scf0513000	gene24361	AT5G19097.1_Symbols:__transposable_element_gene_chr5:6403277-	 6407608_REVERSE_LENGTH=4332	0.307692307692308	78	14	1948	2181	1	
scf0513000	gene24361	AT3G43955.1_Symbols:__transposable_element_gene_chr3:15768820-	 15773629_REVERSE_LENGTH=4728	0.383561643835616	73	14	3466	3684	1	
scf0513000	gene24361	AT4G10990.1_Symbols:__transposable_element_gene_chr4:6724987-	 6729975_FORWARD_LENGTH=4989	0.289473684210526	76	14	2617	2844	-1	
scf0513000	gene24361	AT4G04440.1_Symbols:__transposable_element_gene_chr4:2212146-	 2214394_FORWARD_LENGTH=2249	0.348484848484849	66	3	2019	2216	1	
scf0513000	gene24361	AT5G45116.1_Symbols:__transposable_element_gene_chr5:18233906-	 18237928_FORWARD_LENGTH=4023	0.381818181818182	55	50	3791	3955	-1	
scf0513000	gene24361	AT5G54203.1_Symbols:__transposable_element_gene_chr5:22002219-	 22006640_REVERSE_LENGTH=4422	0.344262295081967	61	17	4136	4318	-1	
scf0513000	gene24361	AT1G70010.1_Symbols:__transposable_element_gene_chr1:26367177-	 26371457_FORWARD_LENGTH=4281	0.408450704225352	71	12	3157	3369	1	
scf0513000	gene24361	AT1G34967.1_Symbols:__transposable_element_gene_chr1:12755620-	 12759846_FORWARD_LENGTH=4227	0.373134328358209	67	14	3085	3285	1	
scf0513000	gene24361	AT4G28900.1_Symbols:__transposable_element_gene_chr4:14259141-	 14263704_FORWARD_LENGTH=4564	0.329545454545455	88	4	2010	2273	1	
scf0513000	gene24361	AT5G25615.1_Symbols:__transposable_element_gene_chr5:8929177-	 8933835_FORWARD_LENGTH=4659	0.351851851851852	54	10	3720	3881	-1	
scf0513000	gene24361	AT5G57126.1_Symbols:__transposable_element_gene_chr5:23135525-	 23139406_REVERSE_LENGTH=3882	0.377358490566038	53	17	1346	1504	-1	
scf0513000	gene24361	AT2G06840.1_Symbols:__transposable_element_gene_chr2:2747349-	 2752133_FORWARD_LENGTH=4785	0.277777777777778	126	11	3287	3664	-1	
scf0513000	gene24361	AT1G21945.1_Symbols:__transposable_element_gene_chr1:7717826-	 7722120_FORWARD_LENGTH=4295	0.32	75	31	2785	3009	1	
scf0513000	gene24361	AT3G30831.1_Symbols:__transposable_element_gene_chr3:12542475-	 12546242_REVERSE_LENGTH=3768	0.265060240963855	83	10	3049	3297	-1	
scf0513000	gene24361	AT1G45120.1_Symbols:__transposable_element_gene_chr1:17055355-	 17059755_FORWARD_LENGTH=4401	0.341772151898734	79	11	3009	3245	-1	
scf0513000	gene24361	AT4G08375.1_Symbols:__transposable_element_gene_chr4:5303928-	 5308612_REVERSE_LENGTH=4685	0.376623376623377	77	10	3348	3578	-1	
scf0513000	gene24361	AT1G46552.1_Symbols:__transposable_element_gene_chr1:17247859-	 17252452_REVERSE_LENGTH=4594	0.314814814814815	54	15	4414	4575	-1	
scf0513000	gene24361	AT5G65676.1_Symbols:__transposable_element_gene_chr5:26258459-	 26259916_FORWARD_LENGTH=1458	0.346666666666667	75	8	1071	1295	-1	
scf0513000	gene24361	AT3G42553.1_Symbols:__transposable_element_gene_chr3:14671479-	 14675564_FORWARD_LENGTH=4086	0.295652173913043	115	27	2669	3013	-1	
scf0513000	gene24361	AT5G28145.1_Symbols:__transposable_element_gene_chr5:10129022-	 10133676_FORWARD_LENGTH=4655	0.284313725490196	102	10	3213	3518	-1	
scf0513000	gene24361	AT3G45095.1_Symbols:__transposable_element_gene_chr3:16499710-	 16504054_REVERSE_LENGTH=4345	0.370967741935484	62	9	3651	3836	-1	
scf0513000	gene24361	AT2G17115.1_Symbols:__transposable_element_gene_chr2:7448945-	 7453891_REVERSE_LENGTH=4947	0.358208955223881	67	16	3811	4011	1	
scf0513000	gene24361	AT1G47360.1_Symbols:__transposable_element_gene_chr1:17361270-	 17365328_FORWARD_LENGTH=4059	0.333333333333333	54	18	919	1080	-1	
scf0513000	gene24361	AT1G43030.1_Symbols:__transposable_element_gene_chr1:16177091-	 16181460_FORWARD_LENGTH=4370	0.345132743362832	113	21	1736	2074	-1	
scf0513000	gene24361	AT2G10520.1_Symbols:__transposable_element_gene_chr2:4061566-	 4064886_FORWARD_LENGTH=3321	0.416666666666667	84	14	904	1155	-1	
scf0513000	gene24361	AT5G43800.1_Symbols:__transposable_element_gene_chr5:17597379-	 17605019_FORWARD_LENGTH=7641	0.333333333333333	72	19	4701	4916	-1	
scf0513000	gene24361	AT3G42766.1_Symbols:__transposable_element_gene_chr3:14861485-	 14865389_FORWARD_LENGTH=3905	0.267857142857143	56	25	2723	2890	1	
scf0513000	gene24361	AT5G13205.1_Symbols:__transposable_element_gene_chr5:4208521-	 4212591_REVERSE_LENGTH=4071	0.333333333333333	75	27	2549	2773	1	
scf0513000	gene24361	AT3G42182.1_Symbols:__transposable_element_gene_chr3:14352785-	 14356741_REVERSE_LENGTH=3957	0.327272727272727	55	13	2885	3049	1	
scf0513000	gene24361	AT3G60965.1_Symbols:__transposable_element_gene_chr3:22541491-	 22551393_REVERSE_LENGTH=9903	0.425925925925926	54	15	3263	3424	-1	
scf0513000	gene24361	AT2G07010.1_Symbols:__transposable_element_gene_chr2:2902602-	 2906953_FORWARD_LENGTH=4352	0.290909090909091	55	15	3524	3688	-1	
scf0513000	gene24361	AT4G07806.1_Symbols:__transposable_element_gene_chr4:4623668-	 4627657_REVERSE_LENGTH=3990	0.299065420560748	107	24	2629	2949	-1	
scf0513000	gene24361	AT1G59265.1_Symbols:__transposable_element_gene_chr1:21833352-	 21837779_REVERSE_LENGTH=4428	0.361111111111111	72	9	4029	4244	-1	
scf0513000	gene24361	AT1G35735.1_Symbols:__transposable_element_gene_chr1:13231091-	 13235530_REVERSE_LENGTH=4440	0.320754716981132	53	11	3753	3911	-1	
scf0513000	gene24361	AT1G57640.1_Symbols:__transposable_element_gene_chr1:21346354-	 21350793_REVERSE_LENGTH=4440	0.344262295081967	61	17	4140	4322	-1	
scf0513000	gene24361	AT4G09255.1_Symbols:__transposable_element_gene_chr4:5879363-	 5882074_REVERSE_LENGTH=2712	0.333333333333333	51	8	1378	1530	1	
scf0513000	gene24361	AT3G42886.1_Symbols:__transposable_element_gene_chr3:14963295-	 14966755_FORWARD_LENGTH=3461	0.344827586206897	58	13	3167	3340	-1	
scf0513000	gene24361	AT2G14200.1_Symbols:__transposable_element_gene_chr2:6009937-	 6012698_REVERSE_LENGTH=2762	0.290598290598291	117	19	260	610	-1	
scf0513000	gene24361	AT3G43635.1_Symbols:__transposable_element_gene_chr3:15541165-	 15545922_FORWARD_LENGTH=4758	0.333333333333333	63	16	2473	2661	-1	
scf0513000	gene24361	AT2G05390.1_Symbols:__transposable_element_gene_chr2:1970709-	 1974726_FORWARD_LENGTH=4018	0.330827067669173	133	24	2511	2909	-1	
scf0513000	gene24361	AT1G58140.1_Symbols:__transposable_element_gene_chr1:21525422-	 21529384_REVERSE_LENGTH=3963	0.32	75	29	2453	2677	1	
scf0513000	gene24361	AT4G11375.1_Symbols:__transposable_element_gene_chr4:6914885-	 6919316_REVERSE_LENGTH=4432	0.483870967741935	62	13	3466	3651	-1	
scf0513000	gene24361	AT1G36035.1_Symbols:__transposable_element_gene_chr1:13440076-	 13445130_FORWARD_LENGTH=5055	0.321428571428571	56	19	3722	3889	-1	
scf0513000	gene24361	AT3G62455.1_Symbols:__transposable_element_gene_chr3:23100568-	 23104580_REVERSE_LENGTH=4013	0.346153846153846	52	42	878	1033	-1	
scf0513000	gene24361	AT1G35405.1_Symbols:__transposable_element_gene_chr1:13019299-	 13023624_REVERSE_LENGTH=4326	0.307692307692308	78	9	3633	3866	1	
scf0513000	gene24361	AT2G06070.1_Symbols:__transposable_element_gene_chr2:2366146-	 2369342_FORWARD_LENGTH=3197	0.311688311688312	77	27	2827	3057	-1	
scf0513000	gene24361	AT5G35820.1_Symbols:__transposable_element_gene_chr5:13995483-	 13999511_FORWARD_LENGTH=4029	0.308943089430894	123	15	1483	1851	-1	
scf0513000	gene24361	AT1G58889.1_Symbols:__transposable_element_gene_chr1:21797094-	 21801662_REVERSE_LENGTH=4569	0.361111111111111	72	9	4170	4385	-1	
scf0513000	gene24361	AT4G27200.1_Symbols:__transposable_element_gene_chr4:13624728-	 13627237_FORWARD_LENGTH=2510	0.337837837837838	74	8	1985	2206	-1	
scf0513000	gene24361	AT3G30832.1_Symbols:__transposable_element_gene_chr3:12547923-	 12549512_REVERSE_LENGTH=1590	0.365591397849462	93	5	27	305	-1	
scf0513000	gene24361	AT2G13930.1_Symbols:__transposable_element_gene_chr2:5846901-	 5850953_REVERSE_LENGTH=4053	0.375	64	16	1494	1685	-1	
scf0513000	gene24361	AT1G31210.1_Symbols:__transposable_element_gene_chr1:11148254-	 11152501_REVERSE_LENGTH=4248	0.344827586206897	58	12	3423	3596	-1	
scf0513000	gene24361	AT5G39185.1_Symbols:__transposable_element_gene_chr5:15685228-	 15689705_REVERSE_LENGTH=4478	0.353846153846154	65	13	3363	3557	1	
scf0513000	gene24361	AT1G43960.1_Symbols:__transposable_element_gene_chr1:16675520-	 16680354_FORWARD_LENGTH=4835	0.338983050847458	59	14	2882	3058	-1	
scf0513000	gene24361	AT3G61330.1_Symbols:__transposable_element_gene_chr3:22695993-	 22700051_REVERSE_LENGTH=4059	0.32	75	28	2549	2773	1	
scf0513000	gene24361	AT5G45605.1_Symbols:__transposable_element_gene_chr5:18490916-	 18495757_REVERSE_LENGTH=4842	0.369047619047619	168	38	3353	3856	-1	
scf0513000	gene24361	AT4G02960.1_Symbols:_ATRE2,	 _RE2_transposable_element_gene_chr4:1312547- 1316983_REVERSE_LENGTH=4437	0.355263157894737	76	12	3150	3377	1	
scf0513000	gene24361	AT5G55875.1_Symbols:__transposable_element_gene_chr5:22613519-	 22617994_REVERSE_LENGTH=4476	0.290909090909091	55	14	3524	3688	-1	
scf0513000	gene24361	AT3G29792.1_Symbols:__transposable_element_gene_chr3:11697578-	 11702083_FORWARD_LENGTH=4506	0.421875	64	16	3164	3355	1	
scf0513000	gene24361	AT4G07810.1_Symbols:__transposable_element_gene_chr4:4627672-	 4633769_FORWARD_LENGTH=6098	0.418181818181818	55	13	15	179	-1	
scf0513000	gene24361	AT4G27210.1_Symbols:__transposable_element_gene_chr4:13627417-	 13631922_FORWARD_LENGTH=4506	0.353658536585366	82	10	3250	3495	1	
scf0513000	gene24361	AT3G43688.1_Symbols:__transposable_element_gene_chr3:15592267-	 15597394_FORWARD_LENGTH=5128	0.290322580645161	62	15	4901	5086	-1	
scf0513000	gene24361	AT2G05960.1_Symbols:__transposable_element_gene_chr2:2302803-	 2307974_FORWARD_LENGTH=5172	0.304347826086957	115	27	2660	3004	-1	
scf0513000	gene24361	AT5G35777.1_Symbols:__transposable_element_gene_chr5:13949228-	 13953802_FORWARD_LENGTH=4575	0.396825396825397	63	14	3465	3653	1	
scf0513000	gene24361	AT5G17125.1_Symbols:__transposable_element_gene_chr5:5630538-	 5634764_FORWARD_LENGTH=4227	0.373134328358209	67	13	3085	3285	1	
scf0513000	gene24361	AT4G04105.1_Symbols:__transposable_element_gene_chr4:1969059-	 1972381_FORWARD_LENGTH=3323	0.384615384615385	130	2	2704	3093	1	
scf0513000	gene24361	AT3G42186.1_Symbols:__transposable_element_gene_chr3:14356952-	 14359522_REVERSE_LENGTH=2571	0.311475409836066	61	8	2282	2464	1	
scf0513000	gene24361	AT1G47520.1_Symbols:__transposable_element_gene_chr1:17443288-	 17446628_FORWARD_LENGTH=3341	0.339622641509434	53	11	2687	2845	-1	
scf0513000	gene24361	AT3G46183.1_Symbols:__transposable_element_gene_chr3:16957635-	 16962212_REVERSE_LENGTH=4578	0.342342342342342	111	9	2745	3077	-1	
scf0513000	gene24361	AT1G60020.1_Symbols:__transposable_element_gene_chr1:22100744-	 22105125_REVERSE_LENGTH=4382	0.351351351351351	148	6	3414	3857	-1	
scf0513000	gene24361	AT4G09425.1_Symbols:__transposable_element_gene_chr4:5966131-	 5970177_FORWARD_LENGTH=4047	0.321428571428571	112	19	1522	1857	-1	
scf0513000	gene24361	AT1G11265.1_Symbols:__transposable_element_gene_chr1:3781235-	 3785293_FORWARD_LENGTH=4059	0.32	75	28	2549	2773	1	
scf0513000	gene24361	AT4G08108.1_Symbols:__transposable_element_gene_chr4:5039599-	 5043640_REVERSE_LENGTH=4042	0.507692307692308	65	10	1701	1895	-1	
scf0513000	gene24361	AT2G07683.1_Symbols:__transposable_element_gene_chr2:3301883-	 3303367_FORWARD_LENGTH=1485	0.389830508474576	59	6	902	1078	-1	
scf0513000	gene24361	AT5G35555.1_Symbols:__transposable_element_gene_chr5:13736245-	 13740702_REVERSE_LENGTH=4458	0.328947368421053	76	12	2933	3160	-1	
scf0513000	gene24361	AT5G33382.1_Symbols:__transposable_element_gene_chr5:12616563-	 12621331_FORWARD_LENGTH=4769	0.365384615384615	52	16	4098	4253	-1	
scf0513000	gene24361	AT1G33817.1_Symbols:__transposable_element_gene_chr1:12274982-	 12276763_REVERSE_LENGTH=1782	0.30952380952381	84	7	958	1209	-1	
