scaffold	fragaria_gene	desc_1	desc_2	frac_ident	length	rank	start	end	strand
scf0512956	gene01884	AT1G72930.2_Symbols:_TIR_toll/interleukin-1_receptor-	 like_chr1:27439452-27440464_FORWARD_LENGTH=915	0.434426229508197	122	3	45	410	-1	
scf0512956	gene01884	AT5G17970.1_Symbols:__Disease_resistance_protein_(TIR-NBS-	 LRR_class)_family_chr5:5948999- 5951619_REVERSE_LENGTH=2343	0.308641975308642	81	5	139	381	-1	
scf0512956	gene01884	AT1G72890.1_Symbols:__Disease_resistance_protein_(TIR-	 NBS_class)_chr1:27429947-27431717_FORWARD_LENGTH=1317	0.268041237113402	97	5	118	408	-1	
scf0512956	gene01884	AT1G27180.1_Symbols:__disease_resistance_protein_(TIR-NBS-LRR_class),	 _putative_chr1:9439859-9446106_FORWARD_LENGTH=4959	0.411764705882353	85	1	601	855	1	
scf0512956	gene01884	AT2G25760.1_Symbols:__Protein_kinase_family_protein_chr2:10984808-	 10988924_REVERSE_LENGTH=2604	0.493150684931507	73	29	2074	2292	-1	
scf0512956	gene01884	AT3G44400.2_Symbols:__Disease_resistance_protein_(TIR-NBS-	 LRR_class)_family_chr3:16044687- 16049701_REVERSE_LENGTH=3469	0.4125	80	1	268	507	1	
scf0512956	gene01884	AT4G14340.1_Symbols:_CKI1,	 _CKL11_casein_kinase_I_chr4:8248286- 8251998_REVERSE_LENGTH=1950	0.445945945945946	74	1	538	759	1	
scf0512956	gene01884	AT3G23340.1_Symbols:_ckl10_casein_kinase_I-like_10_chr3:8350803-	 8353959_FORWARD_LENGTH=1741	0.364864864864865	74	7	433	654	-1	
scf0512956	gene01884	AT5G11250.1_Symbols:__Disease_resistance_protein_(TIR-NBS-	 LRR_class)_chr5:3587978-3591960_REVERSE_LENGTH=3570	0.419753086419753	81	2	267	509	-1	
scf0512956	gene01884	AT4G19530.1_Symbols:__disease_resistance_protein_(TIR-NBS-	 LRR_class)_family_chr4:10651744- 10657282_FORWARD_LENGTH=3914	0.450980392156863	51	5	221	373	-1	
scf0512956	gene01884	AT5G44900.1_Symbols:__Toll-Interleukin-	 Resistance_(TIR)_domain_family_protein_chr5:18135446- 18136438_FORWARD_LENGTH=863	0.384615384615385	78	1	236	469	1	
scf0512956	gene01884	AT5G41740.2_Symbols:__Disease_resistance_protein_(TIR-NBS-	 LRR_class)_family_chr5:16688626- 16693119_FORWARD_LENGTH=3724	0.435483870967742	62	3	190	375	-1	
scf0512956	gene01884	AT3G04220.1_Symbols:__Disease_resistance_protein_(TIR-NBS-	 LRR_class)_family_chr3:1109118- 1112188_REVERSE_LENGTH=2604	0.444444444444444	81	3	270	512	-1	
scf0512956	gene01884	AT5G22690.1_Symbols:__Disease_resistance_protein_(TIR-NBS-	 LRR_class)_family_chr5:7541271- 7545182_FORWARD_LENGTH=3419	0.469879518072289	83	1	204	452	1	
scf0512956	gene01884	AT1G56520.1_Symbols:__Disease_resistance_protein_(TIR-NBS-	 LRR_class)_family_chr1:21174768- 21178920_REVERSE_LENGTH=3540	0.46031746031746	63	3	183	371	-1	
scf0512956	gene01884	AT4G19910.1_Symbols:__Toll-Interleukin-	 Resistance_(TIR)_domain_family_protein_chr4:10795869- 10796687_REVERSE_LENGTH=726	0.46031746031746	63	2	162	350	-1	
scf0512956	gene01884	AT4G23510.1_Symbols:__Disease_resistance_protein_(TIR-NBS-	 LRR_class)_family_chr4:12267516- 12270543_REVERSE_LENGTH=1925	0.362068965517241	58	3	1164	1337	1	
scf0512956	gene01884	AT5G51630.1_Symbols:__Disease_resistance_protein_(TIR-NBS-	 LRR_class)_family_chr5:20970030- 20974916_FORWARD_LENGTH=3979	0.442622950819672	61	3	216	398	-1	
scf0512956	gene01884	AT5G48780.2_Symbols:__disease_resistance_protein_(TIR-	 NBS_class)_chr5:19777453-19779815_FORWARD_LENGTH=2161	0.427272727272727	110	2	97	426	-1	
scf0512956	gene01884	AT1G48490.3_Symbols:__Protein_kinase_superfamily_protein_chr1:1792197	 9-17928930_REVERSE_LENGTH=4323	0.365384615384615	52	1	3133	3288	1	
scf0512956	gene01884	AT4G16990.1_Symbols:_RLM3_disease_resistance_protein_(TIR-NBS_class),	 _putative_chr4:9560135-9565453_FORWARD_LENGTH=2731	0.507462686567164	67	3	179	379	-1	
scf0512956	gene01884	AT3G44630.3_Symbols:__Disease_resistance_protein_(TIR-NBS-	 LRR_class)_family_chr3:16195984- 16200595_FORWARD_LENGTH=4031	0.4125	80	1	496	735	1	
scf0512956	gene01884	AT3G51560.1_Symbols:__Disease_resistance_protein_(TIR-NBS-	 LRR_class)_family_chr3:19121808- 19125913_REVERSE_LENGTH=3762	0.416666666666667	60	1	160	339	1	
scf0512956	gene01884	AT3G44480.1_Symbols:_RPP1,	 _cog1_Disease_resistance_protein_(TIR-NBS- LRR_class)_family_chr3:16090564- 16096359_REVERSE_LENGTH=4038	0.425	80	1	524	763	1	
scf0512956	gene01884	AT4G19920.1_Symbols:__Toll-Interleukin-	 Resistance_(TIR)_domain_family_protein_chr4:10797217- 10798388_REVERSE_LENGTH=1028	0.508474576271186	59	3	322	498	-1	
scf0512956	gene01884	AT5G46510.1_Symbols:__Disease_resistance_protein_(TIR-NBS-	 LRR_class)_family_chr5:18860451- 18867013_FORWARD_LENGTH=4708	0.493670886075949	79	1	115	351	1	
scf0512956	gene01884	AT1G48490.1_Symbols:__Protein_kinase_superfamily_protein_chr1:1792197	 9-17928930_REVERSE_LENGTH=4238	0.365384615384615	52	1	3048	3203	1	
scf0512956	gene01884	AT1G65850.2_Symbols:__Disease_resistance_protein_(TIR-NBS-	 LRR_class)_family_chr1:24494678- 24498542_FORWARD_LENGTH=3269	0.433734939759036	83	3	275	523	-1	
scf0512956	gene01884	AT1G17615.1_Symbols:__Disease_resistance_protein_(TIR-	 NBS_class)_chr1:6059441-6060667_FORWARD_LENGTH=1143	0.504424778761062	113	3	9	347	-1	
scf0512956	gene01884	AT3G13672.2_Symbols:__TRAF-like_superfamily_protein_chr3:4472563-	 4474364_REVERSE_LENGTH=1662	0.418181818181818	55	7	1457	1621	-1	
scf0512956	gene01884	AT1G72840.2_Symbols:__Disease_resistance_protein_(TIR-NBS-	 LRR_class)_chr1:27409237-27413851_REVERSE_LENGTH=4008	0.419354838709677	124	3	198	569	-1	
scf0512956	gene01884	AT4G19510.1_Symbols:__Disease_resistance_protein_(TIR-NBS-	 LRR_class)_chr4:10633685-10639001_FORWARD_LENGTH=4225	0.413793103448276	58	3	315	488	-1	
scf0512956	gene01884	AT2G16870.1_Symbols:__Disease_resistance_protein_(TIR-NBS-	 LRR_class)_family_chr2:7308077- 7311686_REVERSE_LENGTH=3330	0.457627118644068	59	2	183	359	-1	
scf0512956	gene01884	AT5G43320.1_Symbols:_ckl8_casein_kinase_I-like_8_chr5:17385867-	 17389527_REVERSE_LENGTH=2205	0.405405405405405	74	5	775	996	-1	
scf0512956	gene01884	AT1G57630.1_Symbols:__Toll-Interleukin-	 Resistance_(TIR)_domain_family_protein_chr1:21345639- 21346157_FORWARD_LENGTH=519	0.417582417582418	91	1	64	336	1	
scf0512956	gene01884	AT1G27170.2_Symbols:__transmembrane_receptors;ATP_binding_chr1:943348	 8-9439417_FORWARD_LENGTH=4442	0.403508771929825	57	2	281	451	-1	
scf0512956	gene01884	AT4G16950.2_Symbols:_RPP5_Disease_resistance_protein_(TIR-NBS-	 LRR_class)_family_chr4:9538802- 9544467_REVERSE_LENGTH=4706	0.4375	64	3	307	498	-1	
scf0512956	gene01884	AT3G45790.1_Symbols:__Protein_kinase_superfamily_protein_chr3:16825	 005-16826222_REVERSE_LENGTH=1131	0.298507462686567	67	1	499	699	1	
scf0512956	gene01884	AT2G20142.1_Symbols:__Toll-Interleukin-	 Resistance_(TIR)_domain_family_protein_chr2:8695374- 8696643_FORWARD_LENGTH=1032	0.3	90	6	182	451	-1	
scf0512956	gene01884	AT1G72850.1_Symbols:__Disease_resistance_protein_(TIR-	 NBS_class)_chr1:27413971-27415335_FORWARD_LENGTH=1269	0.389830508474576	59	1	139	315	1	
scf0512956	gene01884	AT4G19520.1_Symbols:__disease_resistance_protein_(TIR-NBS-	 LRR_class)_family_chr4:10639269- 10647079_REVERSE_LENGTH=5463	0.483870967741935	62	1	4342	4527	1	
scf0512956	gene01884	AT5G51630.2_Symbols:__Disease_resistance_protein_(TIR-NBS-	 LRR_class)_family_chr5:20969621- 20974700_FORWARD_LENGTH=3778	0.442622950819672	61	3	235	417	-1	
scf0512956	gene01884	AT3G03940.1_Symbols:__Protein_kinase_family_protein_chr3:1014025-	 1019224_REVERSE_LENGTH=2862	0.433962264150943	53	19	1706	1864	-1	
scf0512956	gene01884	AT5G45000.1_Symbols:__Disease_resistance_protein_(TIR-NBS-	 LRR_class)_family_chr5:18165383- 18167193_FORWARD_LENGTH=1492	0.387096774193548	62	5	233	418	-1	
scf0512956	gene01884	AT1G72940.1_Symbols:__Toll-Interleukin-Resistance_(TIR)_domain-	 containing_protein_chr1:27442238- 27443856_FORWARD_LENGTH=1525	0.48	100	3	61	360	-1	
scf0512956	gene01884	AT1G61105.1_Symbols:__Toll-Interleukin-	 Resistance_(TIR)_domain_family_protein_chr1:22513585- 22514492_REVERSE_LENGTH=598	0.289156626506024	83	1	88	336	1	
scf0512956	gene01884	AT3G44400.1_Symbols:__Disease_resistance_protein_(TIR-NBS-	 LRR_class)_family_chr3:16045954- 16049668_REVERSE_LENGTH=3314	0.4125	80	1	235	474	1	
scf0512956	gene01884	AT5G38344.1_Symbols:__Toll-Interleukin-	 Resistance_(TIR)_domain_family_protein_chr5:15325831- 15326988_FORWARD_LENGTH=1158	0.443037974683544	79	1	390	626	1	
scf0512956	gene01884	AT1G51270.1_Symbols:__structural_molecules;transmembrane_receptors;st	 ructural_molecules_chr1:19007510- 19010411_FORWARD_LENGTH=1783	0.397435897435897	78	1	1274	1507	1	
scf0512956	gene01884	AT5G40910.1_Symbols:__Disease_resistance_protein_(TIR-NBS-	 LRR_class)_family_chr5:16395507- 16399129_FORWARD_LENGTH=3315	0.507042253521127	71	3	147	359	-1	
scf0512956	gene01884	AT2G19470.1_Symbols:_ckl5_casein_kinase_I-like_5_chr2:8433611-	 8436553_REVERSE_LENGTH=1800	0.432432432432432	74	1	448	669	1	
scf0512956	gene01884	AT4G12020.1_Symbols:_WRKY19,_ATWRKY19,_MAPKKK11,	 _MEKK4_protein_kinase_family_protein_chr4:7201656- 7208766_FORWARD_LENGTH=5567	0.310344827586207	58	1	2293	2466	1	
scf0512956	gene01884	AT4G16920.1_Symbols:__Disease_resistance_protein_(TIR-NBS-	 LRR_class)_family_chr4:9519173- 9525691_REVERSE_LENGTH=3915	0.556962025316456	79	1	118	354	1	
scf0512956	gene01884	AT5G45210.1_Symbols:__Disease_resistance_protein_(TIR-NBS-	 LRR_class)_family_chr5:18295521- 18298434_FORWARD_LENGTH=2094	0.35	60	1	160	339	1	
scf0512956	gene01884	AT5G36930.1_Symbols:__Disease_resistance_protein_(TIR-NBS-	 LRR_class)_family_chr5:14567622- 14572630_REVERSE_LENGTH=3852	0.473684210526316	76	4	178	405	-1	
scf0512956	gene01884	AT1G72900.1_Symbols:__Toll-Interleukin-Resistance_(TIR)_domain-	 containing_protein_chr1:27432195- 27433782_FORWARD_LENGTH=1363	0.454545454545455	88	3	27	290	-1	
scf0512956	gene01884	AT5G18370.1_Symbols:__Disease_resistance_protein_(TIR-NBS-	 LRR_class)_family_chr5:6085036- 6088926_REVERSE_LENGTH=3633	0.525	80	1	274	513	1	
scf0512956	gene01884	AT1G69550.1_Symbols:__disease_resistance_protein_(TIR-NBS-	 LRR_class)_chr1:26148021-26153555_REVERSE_LENGTH=5199	0.372093023255814	86	2	496	753	-1	
scf0512956	gene01884	AT1G57830.1_Symbols:__Toll-Interleukin-	 Resistance_(TIR)_domain_family_protein_chr1:21420309- 21420803_FORWARD_LENGTH=495	0.372881355932203	59	3	195	371	-1	
scf0512956	gene01884	AT1G52900.1_Symbols:__Toll-Interleukin-	 Resistance_(TIR)_domain_family_protein_chr1:19702211- 19702916_REVERSE_LENGTH=600	0.352272727272727	88	1	100	363	1	
scf0512956	gene01884	AT5G57015.1_Symbols:_ckl12_casein_kinase_I-like_12_chr5:23071097-	 23074843_FORWARD_LENGTH=1985	0.418918918918919	74	1	601	822	1	
scf0512956	gene01884	AT5G46450.1_Symbols:__Disease_resistance_protein_(TIR-NBS-	 LRR_class)_family_chr5:18835618- 18839546_FORWARD_LENGTH=3372	0.462365591397849	93	1	130	408	1	
scf0512956	gene01884	AT5G48780.1_Symbols:__disease_resistance_protein_(TIR-	 NBS_class)_chr5:19777468-19779604_FORWARD_LENGTH=2053	0.427272727272727	110	2	82	411	-1	
scf0512956	gene01884	AT5G41750.1_Symbols:__Disease_resistance_protein_(TIR-NBS-	 LRR_class)_family_chr5:16693909- 16698943_FORWARD_LENGTH=4140	0.435294117647059	85	3	258	512	-1	
scf0512956	gene01884	AT5G44920.1_Symbols:__Toll-Interleukin-	 Resistance_(TIR)_domain_family_protein_chr5:18138775- 18140190_FORWARD_LENGTH=1154	0.4375	64	1	356	547	1	
scf0512956	gene01884	AT5G36930.2_Symbols:__Disease_resistance_protein_(TIR-NBS-	 LRR_class)_family_chr5:14567622- 14572630_REVERSE_LENGTH=3876	0.473684210526316	76	4	202	429	-1	
scf0512956	gene01884	AT5G17880.1_Symbols:_CSA1_disease_resistance_protein_(TIR-NBS-	 LRR_class)_chr5:5908874-5913099_REVERSE_LENGTH=3597	0.422535211267606	71	2	198	410	-1	
scf0512956	gene01884	AT1G56540.1_Symbols:__Disease_resistance_protein_(TIR-NBS-	 LRR_class)_family_chr1:21181664- 21185306_FORWARD_LENGTH=3291	0.301369863013699	73	4	141	359	1	
scf0512956	gene01884	AT4G16990.3_Symbols:_RLM3_disease_resistance_protein_(TIR-NBS_class),	 _putative_chr4:9560135-9565555_FORWARD_LENGTH=2918	0.507462686567164	67	3	179	379	-1	
scf0512956	gene01884	AT4G16890.1_Symbols:_SNC1,	 _BAL_disease_resistance_protein_(TIR-NBS-LRR_class), _putative_chr4:9500506-9505455_REVERSE_LENGTH=3906	0.411764705882353	68	3	165	368	-1	
scf0512956	gene01884	AT4G28860.1_Symbols:_ckl4_casein_kinase_I-like_4_chr4:14246283-	 14249544_FORWARD_LENGTH=1668	0.405405405405405	74	1	266	487	1	
scf0512956	gene01884	AT2G03300.1_Symbols:__Toll-Interleukin-	 Resistance_(TIR)_domain_family_protein_chr2:1003468- 1004222_REVERSE_LENGTH=612	0.4375	64	1	154	345	1	
scf0512956	gene01884	AT4G04490.1_Symbols:_CRK36_cysteine-rich_RLK_(RECEPTOR-	 like_protein_kinase)_36_chr4:2231957- 2234638_REVERSE_LENGTH=1977	0.311475409836066	61	1	940	1122	1	
scf0512956	gene01884	AT5G46490.1_Symbols:__Disease_resistance_protein_(TIR-NBS-	 LRR_class)_family_chr5:18850776- 18852862_FORWARD_LENGTH=1467	0.472727272727273	55	1	184	348	1	
scf0512956	gene01884	AT1G72840.1_Symbols:__Disease_resistance_protein_(TIR-NBS-	 LRR_class)_chr1:27409302-27413831_REVERSE_LENGTH=4016	0.419354838709677	124	3	178	549	-1	
scf0512956	gene01884	AT5G45080.1_Symbols:_AtPP2-A6,	 _PP2-A6_phloem_protein_2-A6_chr5:18191575- 18193207_REVERSE_LENGTH=1179	0.402777777777778	72	1	178	393	1	
scf0512956	gene01884	AT5G45070.1_Symbols:_AtPP2-A8,	 _PP2-A8_phloem_protein_2-A8_chr5:18187630- 18189431_REVERSE_LENGTH=1403	0.442857142857143	70	1	244	453	1	
scf0512956	gene01884	AT5G46260.1_Symbols:__disease_resistance_protein_(TIR-NBS-	 LRR_class)_family_chr5:18759102- 18763358_REVERSE_LENGTH=3618	0.472727272727273	55	1	112	276	1	
scf0512956	gene01884	AT4G16990.5_Symbols:_RLM3_disease_resistance_protein_(TIR-NBS_class),	 _putative_chr4:9560135-9565555_FORWARD_LENGTH=2915	0.507462686567164	67	3	179	379	-1	
scf0512956	gene01884	AT3G03855.1_Symbols:__pseudogene_of_disease_resistance_protein_chr3:9	 86948-990738_FORWARD_LENGTH=3791	0.453488372093023	86	1	219	476	1	
scf0512956	gene01884	AT5G18360.1_Symbols:__Disease_resistance_protein_(TIR-NBS-	 LRR_class)_family_chr5:6080049- 6083027_REVERSE_LENGTH=2703	0.39344262295082	61	5	42	224	-1	
scf0512956	gene01884	AT3G04210.1_Symbols:__Disease_resistance_protein_(TIR-	 NBS_class)_chr3:1105963-1108069_REVERSE_LENGTH=1940	0.45	80	1	353	592	1	
scf0512956	gene01884	AT1G51270.4_Symbols:__structural_molecules;transmembrane_receptors;st	 ructural_molecules_chr1:19007510- 19011272_FORWARD_LENGTH=1518	0.397435897435897	78	1	764	997	1	
scf0512956	gene01884	AT5G41540.1_Symbols:__Disease_resistance_protein_(TIR-NBS-	 LRR_class)_family_chr5:16612659- 16616063_REVERSE_LENGTH=3117	0.430555555555556	72	2	147	362	-1	
scf0512956	gene01884	AT4G16860.1_Symbols:_RPP4_Disease_resistance_protein_(TIR-NBS-	 LRR_class)_family_chr4:9488466- 9495816_REVERSE_LENGTH=3678	0.5	74	2	266	487	-1	
scf0512956	gene01884	AT1G63750.1_Symbols:__Disease_resistance_protein_(TIR-NBS-	 LRR_class)_family_chr1:23650848- 23655363_FORWARD_LENGTH=4340	0.452380952380952	84	2	227	478	-1	
scf0512956	gene01884	AT5G46470.1_Symbols:_RPS6_disease_resistance_protein_(TIR-NBS-	 LRR_class)_family_chr5:18842701- 18849741_FORWARD_LENGTH=4849	0.370967741935484	62	9	4390	4575	1	
scf0512956	gene01884	AT3G03930.1_Symbols:__protein_kinase-related_chr3:1011414-	 1012810_REVERSE_LENGTH=888	0.26984126984127	63	7	262	450	1	
scf0512956	gene01884	AT4G11340.1_Symbols:__Disease_resistance_protein_(TIR-NBS-	 LRR_class)_family_chr4:6894208- 6899130_REVERSE_LENGTH=1488	0.431034482758621	58	2	729	902	-1	
scf0512956	gene01884	AT4G12010.1_Symbols:__Disease_resistance_protein_(TIR-NBS-	 LRR_class)_family_chr4:7197211- 7201393_REVERSE_LENGTH=3774	0.490566037735849	53	4	159	317	-1	
scf0512956	gene01884	AT5G44910.1_Symbols:__Toll-Interleukin-	 Resistance_(TIR)_domain_family_protein_chr5:18137354- 18138235_FORWARD_LENGTH=726	0.393939393939394	66	1	178	375	1	
scf0512956	gene01884	AT5G44870.1_Symbols:_LAZ5_Disease_resistance_protein_(TIR-NBS-	 LRR_class)_family_chr5:18114666- 18118608_FORWARD_LENGTH=3513	0.4	65	3	180	374	-1	
scf0512956	gene01884	AT4G11170.1_Symbols:__Disease_resistance_protein_(TIR-NBS-	 LRR_class)_family_chr4:6811127- 6817130_FORWARD_LENGTH=3288	0.516666666666667	60	4	177	356	-1	
scf0512956	gene01884	AT1G63860.1_Symbols:__Disease_resistance_protein_(TIR-NBS-	 LRR_class)_family_chr1:23701484- 23706005_REVERSE_LENGTH=3451	0.507936507936508	63	3	186	374	-1	
